chrom,start,stop,factor,0,strand
11,39034,39044,RPN4,0,-
11,38269,38277,GCN4,0,-
11,38823,38828,OPI1,0,-
11,46450,46457,STE12,0,-
11,46485,46501,MCM1,0,-
11,75680,75693,ABF1,0,-
11,80721,80729,CBF1,0,+
11,82776,82789,ABF1,0,+
11,84546,84553,STE12,0,+
11,84595,84602,STE12,0,+
11,84536,84542,DIG1,0,+
11,84547,84553,DIG1,0,+
11,94040,94046,SWI5,0,+
11,93864,93870,SWI5,0,+
11,94011,94017,SWI5,0,-
11,93746,93752,SWI5,0,+
11,99806,99815,INO4,0,-
11,99969,99978,INO4,0,+
11,100115,100120,HAP5,0,-
11,100398,100403,HAP5,0,+
11,100006,100016,HAP1,0,-
11,99806,99815,INO2,0,-
11,99969,99978,INO2,0,+
11,100207,100212,OPI1,0,-
11,100370,100375,OPI1,0,-
11,99779,99788,CIN5,0,+
11,99994,100003,CIN5,0,-
11,108909,108919,RAP1,0,-
11,108927,108937,RAP1,0,-
11,108927,108937,FHL1,0,+
11,112613,112620,CST6,0,-
11,112556,112562,YHP1,0,+
11,118439,118446,RCS1,0,-
11,118606,118613,RCS1,0,-
11,118642,118657,ZAP1,0,-
11,125618,125631,ABF1,0,+
11,146952,146959,MBP1,0,-
11,146978,146985,MBP1,0,+
11,147104,147110,PHD1,0,+
11,147010,147016,PHD1,0,-
11,147136,147142,PHD1,0,-
11,147009,147016,SOK2,0,-
11,147104,147111,SOK2,0,+
11,147135,147142,SOK2,0,-
11,147000,147008,SKO1,0,+
11,151101,151108,STP1,0,-
11,164741,164748,GCR2,0,-
11,166112,166120,ACE2,0,+
11,174061,174071,RPN4,0,+
11,174017,174025,REB1,0,-
11,176632,176645,ABF1,0,+
11,176671,176680,CHA4,0,-
11,188857,188870,ABF1,0,-
11,209882,209891,DAL82,0,+
11,216503,216513,LEU3,0,-
11,225640,225647,MBP1,0,+
11,225692,225699,MBP1,0,+
11,225647,225653,SWI6,0,+
11,225640,225646,SWI6,0,-
11,225692,225698,SWI6,0,-
11,230013,230021,YAP6,0,+
11,230012,230021,CIN5,0,-
11,230909,230915,SUT1,0,+
11,230870,230876,SUT1,0,+
11,231104,231110,SUT1,0,+
11,231041,231047,SUT1,0,-
11,230434,230440,SUT1,0,+
11,231214,231220,SUT1,0,-
11,230981,230987,SUT1,0,-
11,231018,231024,SUT1,0,-
11,230347,230353,SUT1,0,-
11,231242,231248,SUT1,0,+
11,231185,231191,SUT1,0,+
11,231525,231531,SUT1,0,+
11,230865,230871,SUT1,0,+
11,231219,231225,SUT1,0,-
11,231124,231130,SUT1,0,+
11,231061,231067,SUT1,0,+
11,231318,231324,SUT1,0,-
11,231225,231231,SUT1,0,-
11,231131,231137,SUT1,0,-
11,230347,230357,ROX1,0,+
11,231014,231024,ROX1,0,-
11,231118,231128,ROX1,0,-
11,231041,231051,ROX1,0,+
11,229920,229927,SOK2,0,+
11,230036,230043,SOK2,0,-
11,230973,230980,SOK2,0,-
11,230078,230085,SOK2,0,+
11,231188,231195,SOK2,0,-
11,230769,230776,SOK2,0,-
11,230078,230084,PHD1,0,+
11,229920,229926,PHD1,0,+
11,230770,230776,PHD1,0,-
11,230974,230980,PHD1,0,-
11,230190,230197,NRG1,0,+
11,231134,231141,NRG1,0,+
11,230956,230964,SKN7,0,+
11,230864,230872,SKN7,0,-
11,231214,231222,SKN7,0,-
11,230936,230944,SKN7,0,-
11,231017,231025,SKN7,0,+
11,245246,245253,STE12,0,+
11,245329,245336,STE12,0,-
11,245506,245513,STE12,0,+
11,245428,245436,REB1,0,-
11,245329,245335,DIG1,0,-
11,245176,245182,DIG1,0,-
11,245385,245391,DIG1,0,-
11,245507,245513,DIG1,0,+
11,245280,245287,TEC1,0,+
11,245472,245479,TEC1,0,+
11,247700,247710,CAD1,0,-
11,247461,247467,PHO2,0,-
11,248221,248227,PHO2,0,+
11,248263,248269,PHO2,0,+
11,247467,247474,AFT2,0,+
11,248066,248073,MBP1,0,-
11,248114,248121,MBP1,0,-
11,247467,247474,RCS1,0,+
11,247701,247709,GCN4,0,-
11,247701,247710,YAP7,0,-
11,248064,248071,SWI4,0,+
11,248098,248105,SWI4,0,+
11,248112,248119,SWI4,0,+
11,248408,248415,SWI4,0,-
11,258577,258587,HAP1,0,+
11,258655,258662,TEC1,0,-
11,258582,258589,SWI4,0,+
11,258581,258589,STB1,0,+
11,258585,258591,SWI6,0,+
11,258576,258585,DAL82,0,+
11,257579,257589,NDD1,0,+
11,257683,257693,NDD1,0,-
11,258619,258629,NDD1,0,+
11,258635,258645,NDD1,0,+
11,258867,258874,TEC1,0,-
11,260423,260429,MSN2,0,-
11,259464,259470,MSN2,0,+
11,259588,259594,MSN2,0,+
11,259301,259311,SPT2,0,-
11,259257,259267,SPT2,0,+
11,259282,259292,SPT2,0,-
11,259493,259499,DIG1,0,+
11,259210,259216,DIG1,0,+
11,260146,260152,DIG1,0,+
11,259492,259499,STE12,0,+
11,260145,260152,STE12,0,+
11,260425,260432,NRG1,0,+
11,260450,260457,NRG1,0,+
11,260316,260323,SWI4,0,-
11,260355,260361,SWI6,0,+
11,260655,260665,RLM1,0,-
11,260379,260387,SKO1,0,-
11,261515,261522,STE12,0,+
11,261663,261669,DIG1,0,-
11,277794,277803,CIN5,0,+
11,277622,277632,CAD1,0,+
11,277751,277759,SKN7,0,+
11,277622,277631,YAP7,0,+
11,277623,277632,YAP1,0,+
11,278492,278498,MSN2,0,+
11,278452,278458,MSN4,0,-
11,278492,278498,MSN4,0,+
11,288359,288372,ABF1,0,+
11,288347,288357,UME6,0,+
11,298897,298905,REB1,0,-
11,303880,303886,PHO2,0,-
11,321989,321995,MSN2,0,-
11,321977,321983,MSN2,0,-
11,321972,321978,MSN2,0,-
11,322489,322495,MSN2,0,+
11,321996,322002,MSN2,0,-
11,322799,322805,PHD1,0,+
11,322352,322358,PHD1,0,-
11,321887,321893,PHD1,0,-
11,321775,321781,PHD1,0,+
11,321868,321874,PHD1,0,-
11,322238,322246,SKN7,0,+
11,322210,322218,SKN7,0,+
11,322298,322306,SKN7,0,+
11,322205,322211,SUT1,0,-
11,322110,322116,SUT1,0,-
11,321424,321430,SUT1,0,+
11,322387,322393,SUT1,0,-
11,321775,321782,SOK2,0,+
11,321867,321874,SOK2,0,-
11,321886,321893,SOK2,0,-
11,322799,322806,SOK2,0,+
11,322351,322358,SOK2,0,-
11,327608,327621,ABF1,0,-
11,327300,327307,TYE7,0,-
11,327501,327508,GCR2,0,+
11,327543,327550,GCR2,0,+
11,329237,329245,REB1,0,-
11,329663,329671,REB1,0,+
11,338629,338639,RPN4,0,+
11,340609,340615,MSN2,0,+
11,340764,340770,MSN2,0,-
11,340390,340398,REB1,0,-
11,340467,340477,HAP1,0,+
11,346813,346818,DAL80,0,+
11,355387,355402,IXR1,0,+
11,354993,355000,SOK2,0,-
11,355338,355345,SOK2,0,+
11,355902,355909,SOK2,0,+
11,355945,355952,SOK2,0,-
11,355526,355534,YAP6,0,-
11,354776,354784,YAP6,0,+
11,355850,355858,YAP6,0,+
11,355185,355192,SWI4,0,-
11,355849,355858,CIN5,0,-
11,355285,355292,XBP1,0,+
11,355495,355502,XBP1,0,-
11,361563,361573,CAD1,0,+
11,361563,361572,YAP7,0,+
11,364947,364957,SPT2,0,-
11,373963,373971,GCN4,0,-
11,384905,384918,ABF1,0,-
11,385261,385274,ABF1,0,+
11,389643,389652,CIN5,0,+
11,401931,401941,HAP1,0,-
11,401861,401871,HAP1,0,-
11,407902,407910,CBF1,0,-
11,407827,407832,ADR1,0,-
11,408017,408022,ADR1,0,-
11,407847,407854,HAP4,0,-
11,407714,407721,TYE7,0,-
11,407892,407899,TYE7,0,-
11,407903,407910,TYE7,0,-
11,407956,407964,GCN4,0,+
11,407971,407984,ABF1,0,-
11,416683,416696,ABF1,0,+
11,425723,425730,STB2,0,+
11,428760,428768,CBF1,0,-
11,428731,428738,MBP1,0,-
11,428259,428268,CHA4,0,-
11,428376,428383,SWI4,0,-
11,428622,428629,SWI4,0,+
11,428729,428736,SWI4,0,+
11,434737,434750,ABF1,0,+
11,434985,434991,GTS1,0,-
11,435050,435056,GTS1,0,+
11,437389,437396,STE12,0,+
11,439214,439224,MET32,0,+
11,440077,440085,ARR1,0,+
11,439175,439183,ARR1,0,-
11,439143,439151,GAT3,0,+
11,456920,456930,UME6,0,-
11,468516,468524,REB1,0,+
11,471155,471162,STE12,0,-
11,471181,471188,STE12,0,+
11,499583,499596,ABF1,0,+
11,499769,499782,ABF1,0,-
11,507414,507423,SUM1,0,+
11,513895,513904,CIN5,0,-
11,516857,516864,STE12,0,+
11,517065,517075,ASH1,0,-
11,518689,518695,SWI6,0,+
11,518716,518736,YOX1,0,+
11,518874,518881,STE12,0,+
11,518672,518678,MOT3,0,+
11,518658,518664,MOT3,0,+
11,518713,518729,MCM1,0,+
11,518865,518872,SWI4,0,+
11,518806,518814,SKN7,0,+
11,518625,518633,SKN7,0,-
11,518716,518726,ASH1,0,-
11,518808,518818,ASH1,0,+
11,518881,518891,ASH1,0,+
11,518762,518774,FKH2,0,+
11,518719,518729,NDD1,0,-
11,518856,518866,NDD1,0,+
11,524824,524834,HAP1,0,-
11,533334,533340,MSN2,0,-
11,533558,533568,CAD1,0,+
11,533334,533340,MSN4,0,-
11,533337,533344,AFT2,0,+
11,533370,533377,AFT2,0,+
11,533405,533412,AFT2,0,+
11,533337,533344,RCS1,0,+
11,533370,533377,RCS1,0,+
11,533558,533567,YAP7,0,+
11,533577,533585,SKN7,0,+
11,533559,533568,YAP1,0,+
11,547667,547675,FKH1,0,+
11,557118,557127,YAP7,0,+
11,557072,557079,STE12,0,+
11,558780,558785,OPI1,0,-
11,566983,566989,MSN2,0,+
11,566943,566950,NRG1,0,+
11,566983,566989,MSN4,0,+
11,570681,570689,REB1,0,+
11,575713,575723,CAD1,0,-
11,575714,575723,YAP7,0,-
11,575713,575722,YAP1,0,-
11,580651,580661,RGT1,0,-
11,580864,580874,RGT1,0,+
11,580896,580906,RGT1,0,-
11,580713,580720,STE12,0,-
11,580994,581002,SKN7,0,-
11,580852,580867,IXR1,0,+
11,580896,580902,SUT1,0,-
11,580930,580936,SUT1,0,-
11,580868,580874,SUT1,0,+
11,580678,580684,SUT1,0,+
11,580971,580977,SUT1,0,+
11,580652,580658,SUT1,0,-
11,580852,580858,SUT1,0,+
11,583111,583118,MBP1,0,+
11,583118,583125,MBP1,0,+
11,589755,589762,BAS1,0,+
11,589765,589772,BAS1,0,+
11,610740,610747,STE12,0,+
11,611061,611071,RLM1,0,-
11,610976,610986,RLM1,0,-
11,610749,610756,TEC1,0,-
11,610985,610992,TEC1,0,-
11,630228,630242,SIP4,0,-
11,630249,630265,MCM1,0,+
11,652565,652575,RLM1,0,+
12,35337,35346,CIN5,0,-
12,46510,46516,GZF3,0,+
12,47630,47640,UME6,0,+
12,63849,63857,REB1,0,-
12,65572,65586,HSF1,0,+
12,65523,65533,UME6,0,+
12,65357,65367,RPN4,0,-
12,81124,81134,UME6,0,-
12,87057,87062,HAP5,0,+
12,87057,87062,HAP3,0,+
12,87055,87062,HAP2,0,+
12,108573,108583,UME6,0,+
12,108463,108473,UME6,0,-
12,108529,108537,SKN7,0,+
12,112613,112623,GLN3,0,+
12,111681,111687,PHO2,0,-
12,112578,112584,PHO2,0,+
12,112634,112640,PHO2,0,+
12,116236,116242,PHO2,0,+
12,112653,112659,PHO2,0,-
12,112117,112123,PHO2,0,-
12,111642,111648,PHO2,0,+
12,111719,111726,RTG3,0,+
12,111733,111740,RTG3,0,+
12,111628,111635,HAP2,0,-
12,112084,112091,HAP2,0,+
12,121209,121216,STB2,0,-
12,131014,131022,CBF1,0,-
12,140649,140656,RTG3,0,+
12,140648,140656,GCN4,0,+
12,154025,154034,CIN5,0,+
12,159697,159712,THI2,0,-
12,170489,170496,NRG1,0,+
12,171141,171148,NRG1,0,+
12,184998,185006,ARR1,0,-
12,185121,185129,ARR1,0,-
12,187479,187497,AZF1,0,-
12,187401,187409,SPT23,0,+
12,187171,187178,GAT1,0,+
12,187171,187177,GZF3,0,+
12,187405,187412,SOK2,0,+
12,187517,187524,SOK2,0,+
12,193564,193577,ABF1,0,+
12,194273,194286,ABF1,0,-
12,198907,198917,RME1,0,-
12,199095,199101,MET31,0,-
12,198840,198846,MET31,0,-
12,202815,202825,FHL1,0,+
12,212181,212190,INO2,0,-
12,212251,212258,AFT2,0,+
12,212288,212295,AFT2,0,+
12,212357,212364,AFT2,0,-
12,225371,225378,HAP4,0,+
12,230728,230735,XBP1,0,+
12,234104,234111,SWI4,0,+
12,234673,234680,SWI4,0,-
12,234704,234714,RAP1,0,+
12,234660,234668,GCR1,0,+
12,234656,234663,GCR2,0,+
12,234683,234690,GCR2,0,+
12,241902,241910,SPT23,0,+
12,241603,241611,SPT23,0,-
12,241923,241931,SPT23,0,-
12,241830,241840,RAP1,0,-
12,241809,241819,RAP1,0,-
12,241830,241840,FHL1,0,+
12,241809,241819,FHL1,0,+
12,241535,241542,RIM101,0,+
12,243462,243470,SPT23,0,+
12,243569,243577,SPT23,0,-
12,243450,243458,SPT23,0,+
12,245466,245473,RTG3,0,-
12,253396,253402,SWI6,0,+
12,255142,255149,BAS1,0,-
12,259622,259629,BAS1,0,+
12,259672,259679,BAS1,0,+
12,260970,260977,BAS1,0,+
12,267029,267039,RME1,0,-
12,282756,282765,YAP7,0,-
12,282659,282669,FHL1,0,+
12,282755,282764,YAP1,0,-
12,293676,293681,DAL80,0,+
12,293736,293745,SUM1,0,+
12,300464,300471,SWI4,0,-
12,300486,300493,STE12,0,+
12,300487,300493,DIG1,0,+
12,300479,300486,TEC1,0,+
12,323208,323216,CBF1,0,-
12,323234,323242,CBF1,0,-
12,323256,323266,MET32,0,+
12,323257,323265,MET4,0,+
12,329432,329439,STP1,0,+
12,329509,329516,STP1,0,+
12,329595,329602,STP1,0,-
12,332252,332265,ABF1,0,-
12,332276,332289,ABF1,0,+
12,346085,346092,MBP1,0,+
12,346115,346122,MBP1,0,+
12,346085,346091,SWI6,0,-
12,346115,346121,SWI6,0,-
12,348583,348589,SWI5,0,-
12,371319,371327,SKN7,0,+
12,370340,370350,HAP1,0,+
12,388592,388599,AFT2,0,+
12,392647,392654,GCR2,0,+
12,404238,404245,RTG3,0,+
12,410425,410434,DAL82,0,-
12,498676,498686,FHL1,0,+
12,510475,510486,SNT2,0,+
12,514986,514996,MET32,0,-
12,514989,514995,MET31,0,-
12,514987,514995,MET4,0,-
12,515038,515045,XBP1,0,+
12,524560,524567,NRG1,0,-
12,534669,534685,MCM1,0,-
12,540598,540607,YAP7,0,-
12,541804,541810,SWI5,0,-
12,541820,541826,SWI5,0,+
12,553833,553840,RCS1,0,-
12,553845,553852,RCS1,0,+
12,554079,554086,RCS1,0,-
12,554023,554030,RCS1,0,+
12,554129,554136,RCS1,0,-
12,554545,554552,RCS1,0,-
12,553943,553950,RCS1,0,+
12,554123,554130,RCS1,0,-
12,553923,553933,HAP1,0,-
12,553958,553968,HAP1,0,+
12,553833,553840,AFT2,0,-
12,553943,553950,AFT2,0,+
12,554079,554086,AFT2,0,-
12,554325,554332,AFT2,0,+
12,554129,554136,AFT2,0,-
12,554545,554552,AFT2,0,-
12,554023,554030,AFT2,0,+
12,554123,554130,AFT2,0,-
12,561848,561856,FKH1,0,-
12,573337,573351,HSF1,0,-
12,573408,573415,STE12,0,+
12,576496,576501,HAP5,0,-
12,576544,576549,HAP5,0,+
12,576496,576501,HAP3,0,-
12,576544,576549,HAP3,0,+
12,576496,576503,HAP2,0,-
12,576542,576549,HAP2,0,+
12,581889,581902,ABF1,0,-
12,586022,586030,REB1,0,+
12,658409,658417,SKN7,0,+
12,660469,660475,MSN2,0,-
12,660521,660527,MSN2,0,+
12,660442,660448,MSN2,0,+
12,660340,660346,MSN2,0,+
12,669061,669069,REB1,0,-
12,670174,670184,UME6,0,+
12,678034,678041,NRG1,0,-
12,677940,677947,RTG3,0,+
12,677939,677947,GCN4,0,+
12,677776,677782,PHO4,0,-
12,691405,691425,YOX1,0,+
12,691402,691418,MCM1,0,-
12,721643,721656,ABF1,0,+
12,723771,723780,YAP7,0,-
12,723482,723490,SKN7,0,+
12,723397,723407,UME6,0,-
12,722910,722920,UME6,0,-
12,722565,722572,HAP4,0,+
12,723776,723783,HAP4,0,+
12,725721,725730,YAP7,0,+
12,728237,728247,NDD1,0,+
12,728275,728282,MBP1,0,+
12,728483,728490,MBP1,0,-
12,728905,728912,SOK2,0,+
12,728275,728281,SWI6,0,-
12,728484,728490,SWI6,0,+
12,728222,728232,ASH1,0,-
12,728169,728181,FKH2,0,+
12,737935,737944,CIN5,0,+
12,738002,738009,RTG3,0,+
12,737780,737786,SUT1,0,-
12,737859,737865,SUT1,0,+
12,737923,737929,SUT1,0,+
12,737892,737898,SUT1,0,-
12,737858,737866,SKN7,0,-
12,737922,737930,SKN7,0,-
12,737891,737899,SKN7,0,+
12,751897,751905,REB1,0,+
12,764357,764367,UME6,0,-
12,781656,781666,FHL1,0,-
12,783719,783725,MSN2,0,-
12,783953,783959,MSN2,0,+
12,784647,784654,XBP1,0,-
12,783807,783818,SNT2,0,+
12,783806,783812,SUT1,0,-
12,783786,783792,SUT1,0,+
12,783754,783760,SUT1,0,+
12,784496,784502,SUT1,0,+
12,783827,783833,SUT1,0,+
12,783948,783954,SUT1,0,+
12,787494,787507,ABF1,0,-
12,789863,789870,SWI4,0,-
12,789962,789969,SWI4,0,-
12,790024,790031,SWI4,0,-
12,790159,790166,STE12,0,+
12,790316,790323,STE12,0,+
12,789960,789966,SWI6,0,-
12,790033,790039,SWI6,0,-
12,789947,789953,SWI6,0,+
12,789995,790005,RLM1,0,+
12,789933,789943,RLM1,0,-
12,790317,790323,DIG1,0,+
12,790160,790166,DIG1,0,+
12,794980,794987,GCR2,0,-
12,795117,795124,GCR2,0,-
12,791842,791848,DIG1,0,+
12,794578,794585,TEC1,0,-
12,794677,794687,GLN3,0,-
12,795549,795559,GLN3,0,+
12,795335,795343,YAP6,0,-
12,794713,794721,YAP6,0,+
12,795331,795344,ABF1,0,-
12,794638,794648,SPT2,0,+
12,833713,833720,STE12,0,-
12,833786,833794,FKH1,0,-
12,834181,834187,DIG1,0,+
12,833713,833719,DIG1,0,-
12,837609,837619,SPT2,0,-
12,837703,837713,STB5,0,+
12,839555,839563,GCN4,0,-
12,839619,839629,LEU3,0,-
12,839510,839520,LEU3,0,+
12,844063,844070,BAS1,0,+
12,877544,877552,REB1,0,+
12,893511,893518,MBP1,0,-
12,897862,897872,FHL1,0,+
12,903500,903514,SMP1,0,-
12,903489,903497,REB1,0,-
12,903505,903515,RLM1,0,-
12,910159,910166,HAP4,0,+
12,910133,910143,HAP1,0,-
12,912446,912459,ABF1,0,+
12,921840,921850,RAP1,0,+
12,921727,921735,FKH1,0,+
12,921640,921648,FKH1,0,+
12,921640,921652,FKH2,0,+
12,932702,932710,FKH1,0,-
12,948239,948246,STB2,0,-
12,950091,950098,STE12,0,-
12,965661,965671,RPN4,0,+
12,993005,993012,MBP1,0,+
12,993297,993303,PHO2,0,+
12,993082,993088,PHO2,0,-
12,993315,993321,PHO2,0,+
12,993059,993068,DAL82,0,+
12,993405,993414,DAL82,0,-
12,1012339,1012345,SWI6,0,+
12,1012354,1012364,UME6,0,+
12,1013833,1013842,DAL82,0,+
12,1014385,1014391,SWI5,0,+
12,1014314,1014320,PHO2,0,+
12,1014351,1014357,MSN4,0,-
12,1035847,1035855,GCN4,0,-
12,1041602,1041609,STE12,0,+
12,1041622,1041629,STE12,0,-
12,1041622,1041628,DIG1,0,-
12,1041603,1041609,DIG1,0,+
12,1043795,1043801,DIG1,0,-
13,14863,14871,REB1,0,+
13,26672,26680,CBF1,0,-
13,26814,26821,NRG1,0,-
13,26674,26680,PHO4,0,-
13,27949,27956,SWI4,0,+
13,27878,27884,YAP5,0,-
13,28121,28127,YAP5,0,-
13,27972,27978,YAP5,0,-
13,28109,28117,ARR1,0,-
13,28031,28039,ARR1,0,-
13,27960,27968,ARR1,0,-
13,27987,27995,ARR1,0,-
13,27965,27975,NDD1,0,-
13,30359,30367,CBF1,0,+
13,30368,30376,CBF1,0,-
13,30389,30397,REB1,0,+
13,30001,30009,REB1,0,-
13,30029,30034,HAP3,0,+
13,38018,38027,CIN5,0,+
13,37880,37888,GCN4,0,+
13,41992,42000,YAP6,0,-
13,42009,42015,PHD1,0,-
13,46898,46904,SWI5,0,+
13,46651,46657,SWI5,0,+
13,70391,70397,MSN2,0,-
13,70457,70463,MSN2,0,-
13,70443,70449,MSN2,0,-
13,70353,70361,ACE2,0,+
13,70542,70548,SWI6,0,+
13,70391,70397,MSN4,0,-
13,70456,70462,MSN4,0,-
13,70378,70384,MSN4,0,-
13,70442,70448,MSN4,0,-
13,77179,77186,ARG81,0,+
13,77257,77264,GAT1,0,-
13,86849,86859,RPN4,0,+
13,104330,104343,ABF1,0,+
13,104532,104545,ABF1,0,+
13,104519,104527,REB1,0,+
13,115512,115520,GCN4,0,-
13,119117,119127,HAP1,0,+
13,119432,119441,INO2,0,-
13,131882,131892,ROX1,0,-
13,131841,131846,OPI1,0,-
13,146085,146095,RAP1,0,-
13,146021,146033,FKH2,0,+
13,167533,167543,HAP1,0,+
13,170226,170238,FKH2,0,-
13,170248,170256,SKN7,0,+
13,170211,170227,MCM1,0,-
13,170138,170145,XBP1,0,+
13,170250,170257,XBP1,0,+
13,171420,171438,GAL4,0,+
13,181224,181231,STE12,0,+
13,181307,181314,STE12,0,-
13,181333,181340,STE12,0,+
13,181334,181340,DIG1,0,+
13,181240,181246,DIG1,0,+
13,181225,181231,DIG1,0,+
13,192479,192489,UME6,0,-
13,219989,219997,SKN7,0,+
13,219938,219946,SKN7,0,-
13,219886,219896,HAP1,0,-
13,219975,219985,HAP1,0,+
13,220907,220914,MBP1,0,+
13,220968,220975,MBP1,0,+
13,221173,221180,MBP1,0,+
13,221175,221182,SWI4,0,-
13,221173,221179,SWI6,0,-
13,221231,221237,SWI6,0,-
13,220968,220974,SWI6,0,-
13,220907,220913,SWI6,0,-
13,224190,224200,SFP1,0,-
13,224215,224225,SFP1,0,-
13,224190,224200,FHL1,0,-
13,224215,224225,FHL1,0,-
13,224190,224200,RAP1,0,+
13,225533,225543,SFP1,0,+
13,225546,225556,SFP1,0,+
13,225533,225543,FHL1,0,+
13,225546,225556,FHL1,0,+
13,225533,225543,RAP1,0,-
13,225546,225556,RAP1,0,-
13,236296,236304,CBF1,0,-
13,245930,245937,MBP1,0,+
13,245916,245929,ABF1,0,+
13,258497,258503,MSN2,0,-
13,266964,266972,REB1,0,+
13,268963,268968,HAP5,0,-
13,268963,268970,HAP4,0,-
13,268963,268970,HAP2,0,-
13,268295,268303,SPT23,0,-
13,267856,267864,SPT23,0,-
13,268213,268221,ARR1,0,+
13,268929,268937,ARR1,0,+
13,268902,268912,GLN3,0,+
13,271331,271341,NDD1,0,+
13,271642,271658,MCM1,0,-
13,271641,271651,NDD1,0,+
13,275857,275870,ABF1,0,+
13,287658,287665,NRG1,0,+
13,287478,287484,PHD1,0,-
13,287777,287783,PHD1,0,+
13,287251,287257,PHD1,0,-
13,287309,287315,SUT1,0,-
13,287656,287662,SUT1,0,-
13,287609,287615,SUT1,0,-
13,287828,287834,SUT1,0,+
13,303103,303109,PHD1,0,+
13,302681,302687,PHD1,0,+
13,302970,302976,PHD1,0,-
13,302675,302681,PHD1,0,+
13,302828,302834,PHD1,0,-
13,302957,302967,RAP1,0,+
13,302899,302909,HAP1,0,-
13,306671,306677,SWI6,0,+
13,306000,306006,SWI6,0,+
13,306561,306567,SWI6,0,-
13,307266,307272,SWI6,0,-
13,306851,306857,SUT1,0,-
13,306343,306349,SUT1,0,+
13,306670,306676,SUT1,0,+
13,306292,306298,SUT1,0,+
13,306197,306203,SUT1,0,-
13,306267,306273,SUT1,0,+
13,306445,306452,RCS1,0,+
13,306709,306716,RCS1,0,-
13,305809,305816,SOK2,0,-
13,305939,305946,SOK2,0,-
13,306198,306205,SOK2,0,-
13,306341,306348,SOK2,0,+
13,306297,306304,SOK2,0,-
13,306874,306881,SOK2,0,-
13,306290,306297,SOK2,0,+
13,306043,306050,SOK2,0,-
13,306148,306155,SOK2,0,-
13,306109,306115,PHD1,0,+
13,306341,306347,PHD1,0,+
13,306445,306451,PHD1,0,-
13,305810,305816,PHD1,0,-
13,305940,305946,PHD1,0,-
13,306298,306304,PHD1,0,-
13,306875,306881,PHD1,0,-
13,306044,306050,PHD1,0,-
13,305951,305959,YAP6,0,+
13,305962,305970,YAP6,0,+
13,306242,306250,YAP6,0,-
13,306154,306161,SWI4,0,-
13,306668,306675,SWI4,0,+
13,306695,306702,SWI4,0,+
13,306609,306617,SKN7,0,+
13,306299,306307,SKN7,0,+
13,305985,305993,SKO1,0,-
13,306243,306251,SKO1,0,-
13,309785,309791,PHD1,0,+
13,310188,310194,PHD1,0,+
13,335252,335258,ARG80,0,-
13,337632,337645,ABF1,0,-
13,341079,341086,AFT2,0,+
13,348420,348430,CAD1,0,+
13,348420,348429,YAP7,0,+
13,348421,348430,YAP1,0,+
13,350282,350292,UME6,0,-
13,349990,349998,REB1,0,-
13,352183,352190,RCS1,0,-
13,352183,352190,AFT2,0,-
13,366867,366875,REB1,0,+
13,383271,383277,PHO2,0,-
13,383228,383234,PHO2,0,-
13,388307,388317,HAP1,0,-
13,388322,388329,SOK2,0,+
13,392620,392633,ABF1,0,+
13,396522,396530,GCN4,0,-
13,399514,399521,TEC1,0,-
13,424825,424832,MBP1,0,+
13,431331,431340,CIN5,0,-
13,436273,436280,NRG1,0,+
13,439033,439041,FKH1,0,-
13,442379,442387,ARR1,0,+
13,449106,449115,CIN5,0,-
13,453855,453868,ABF1,0,+
13,458100,458108,GCN4,0,-
13,458151,458159,GCN4,0,-
13,458226,458234,GCN4,0,-
13,469611,469621,UME6,0,-
13,472784,472792,YAP6,0,+
13,483614,483624,LEU3,0,-
13,500976,500986,FHL1,0,+
13,502017,502025,REB1,0,+
13,501983,501991,FKH1,0,+
13,501983,501995,FKH2,0,+
13,504782,504789,RCS1,0,+
13,505035,505042,RCS1,0,-
13,505089,505098,YAP7,0,+
13,505039,505045,MSN4,0,+
13,502888,502894,MSN4,0,+
13,503505,503512,HAP2,0,+
13,509449,509456,BAS1,0,+
13,509579,509586,BAS1,0,+
13,511090,511097,SOK2,0,+
13,511093,511103,ASH1,0,+
13,527650,527663,ABF1,0,-
13,540567,540573,SWI6,0,+
13,540793,540799,SWI6,0,-
13,540530,540536,SWI6,0,+
13,540509,540515,SUT1,0,+
13,540778,540784,SUT1,0,+
13,540619,540625,SUT1,0,+
13,540789,540795,SUT1,0,-
13,540566,540572,SUT1,0,+
13,540760,540766,SUT1,0,+
13,540663,540673,ROX1,0,+
13,540486,540493,SOK2,0,-
13,540776,540783,SOK2,0,+
13,540856,540863,SOK2,0,+
13,540673,540680,TEC1,0,-
13,540902,540909,TEC1,0,-
13,540487,540493,PHD1,0,-
13,540856,540862,PHD1,0,+
13,540667,540674,STE12,0,+
13,540833,540840,STE12,0,-
13,540914,540921,STE12,0,+
13,540479,540487,GCN4,0,+
13,540616,540623,NRG1,0,-
13,540795,540802,SWI4,0,-
13,540784,540792,SKN7,0,-
13,540579,540587,SKN7,0,+
13,557205,557213,SKN7,0,+
13,556871,556879,SKN7,0,-
13,556682,556690,SKN7,0,-
13,556913,556923,HAP1,0,+
13,608539,608545,MSN2,0,+
13,608488,608496,SKO1,0,+
13,608539,608545,MSN4,0,+
13,616187,616194,AFT2,0,-
13,616383,616397,RFX1,0,+
13,616187,616194,RCS1,0,-
13,616292,616300,YAP6,0,-
13,616257,616266,YAP7,0,+
