orf_name,name,chr,strand,TSS,promoter_start,promoter_stop
YGR222W,PET54,7,+,939926,939426,939926
YGR223C,HSV2,7,-,942277,942277,942777
YGR227W,DIE2,7,+,947355,946855,947355
YGR229C,SMI1,7,-,951178,951178,951678
YGR231C,PHB2,7,-,953531,953531,954031
YGR232W,NAS6,7,+,953941,953441,953941
YGR233C,PHO81,7,-,958402,958402,958902
YGR234W,YHB1,7,+,959888,959388,959888
YGR235C,YGR235C,7,-,962095,962095,962595
YGR237C,YGR237C,7,-,965748,965748,966248
YGR238C,KEL2,7,-,968692,968692,969192
YGR239C,PEX21,7,-,970134,970134,970634
YGR240C,PFK1,7,-,973986,973986,974486
YGR241C,YAP1802,7,-,976753,976753,977253
YGR244C,LSC2,7,-,979432,979432,979932
YGR245C,SDA1,7,-,982160,982160,982660
YGR246C,BRF1,7,-,984306,984306,984806
YGR247W,CPD1,7,+,984840,984340,984840
YGR249W,MGA1,7,+,987787,987287,987787
YGR250C,YGR250C,7,-,993777,993777,994277
YGR251W,YGR251W,7,+,995616,995116,995616
YGR252W,GCN5,7,+,996802,996302,996802
YGR253C,PUP2,7,-,999192,999192,999692
YGR254W,ENO1,7,+,1000895,1000395,1000895
YGR255C,COQ6,7,-,1004051,1004051,1004551
YGR256W,GND2,7,+,1004572,1004072,1004572
YGR257C,MTM1,7,-,1007415,1007415,1007915
YGR258C,RAD2,7,-,1010800,1010800,1011300
YGR260W,TNA1,7,+,1012497,1011997,1012497
YGR261C,APL6,7,-,1016792,1016792,1017292
YGR262C,BUD32,7,-,1017794,1017794,1018294
YGR263C,SAY1,7,-,1019308,1019308,1019808
YGR264C,MES1,7,-,1021910,1021910,1022410
YGR266W,YGR266W,7,+,1022598,1022098,1022598
YGR267C,FOL2,7,-,1025916,1025916,1026416
YGR268C,HUA1,7,-,1026685,1026685,1027185
YGR270W,YTA7,7,+,1026909,1026409,1026909
YGR271W,SLH1,7,+,1031774,1031274,1031774
YGR271C-A,EFG1,7,-,1038557,1038557,1039057
YGR274C,TAF1,7,-,1043123,1043123,1043623
YGR276C,RNH70,7,-,1045501,1045501,1046001
YGR277C,YGR277C,7,-,1046573,1046573,1047073
YGR278W,CWC22,7,+,1046728,1046228,1046728
YGR279C,SCW4,7,-,1050060,1050060,1050560
YGR280C,PXR1,7,-,1051766,1051766,1052266
YGR281W,YOR1,7,+,1052650,1052150,1052650
YGR282C,BGL2,7,-,1058755,1058755,1059255
YGR283C,YGR283C,7,-,1060074,1060074,1060574
YGR284C,ERV29,7,-,1061646,1061646,1062146
YGR285C,ZUO1,7,-,1063192,1063192,1063692
YGR286C,BIO2,7,-,1065057,1065057,1065557
YGR287C,YGR287C,7,-,1069133,1069133,1069633
YGR288W,MAL13,7,+,1070308,1069808,1070308
YHL047C,ARN2,8,-,10235,10235,10735
YHL044W,YHL044W,8,+,13536,13036,13536
YHL040C,ARN1,8,-,21006,21006,21506
YHL039W,YHL039W,8,+,21728,21228,21728
YHL038C,CBP2,8,-,25541,25541,26041
YHL036W,MUP3,8,+,26209,25709,26209
YHL035C,VMR1,8,-,32852,32852,33352
YHL034C,SBP1,8,-,34194,34194,34694
YHL033C,RPL8A,8,-,36043,36043,36543
YHL032C,GUT1,8,-,38585,38585,39085
YHL031C,GOS1,8,-,39495,39495,39995
YHL030W,ECM29,8,+,40026,39526,40026
YHL029C,OCA5,8,-,47987,47987,48487
YHL028W,WSC4,8,+,48239,47739,48239
YHL027W,RIM101,8,+,51011,50511,51011
YHL026C,YHL026C,8,-,54276,54276,54776
YHL025W,SNF6,8,+,54790,54290,54790
YHL024W,RIM4,8,+,56480,55980,56480
YHL023C,RMD11,8,-,62597,62597,63097
YHL021C,AIM17,8,-,65916,65916,66416
YHL020C,OPI1,8,-,67537,67537,68037
YHL019C,APM2,8,-,69580,69580,70080
YHL017W,YHL017W,8,+,70251,69751,70251
YHL014C,YLF2,8,-,77322,77322,77822
YHL013C,OTU2,8,-,78341,78341,78841
YHL011C,PRS3,8,-,81712,81712,82212
YHL010C,BRP2,8,-,83767,83767,84267
YHL007C,STE20,8,-,98070,98070,98570
YHL004W,MRP4,8,+,99135,98635,99135
YHL003C,LAG1,8,-,102013,102013,102513
YHL002W,HSE1,8,+,102588,102088,102588
YHL001W,RPL14B,8,+,104250,103750,104250
YHR001W,OSH7,8,+,106027,105527,106027
YHR002W,LEU5,8,+,108657,108157,108657
YHR003C,YHR003C,8,-,111331,111331,111831
YHR004C,NEM1,8,-,113170,113170,113670
YHR005C,GPA1,8,-,114998,114998,115498
YHR006W,STP2,8,+,117776,117276,117776
YHR007C,ERG11,8,-,121823,121823,122323
YHR009C,YHR009C,8,-,125910,125910,126410
YHR010W,RPL27A,8,+,126480,125980,126480
YHR011W,DIA4,8,+,127672,127172,127672
YHR012W,VPS29,8,+,129454,128954,129454
YHR013C,ARD1,8,-,131472,131472,131972
YHR015W,MIP6,8,+,134525,134025,134525
YHR016C,YSC84,8,-,138509,138509,139009
YHR017W,YSC83,8,+,138679,138179,138679
YHR018C,ARG4,8,-,141450,141450,141950
YHR019C,DED81,8,-,143593,143593,144093
YHR020W,YHR020W,8,+,143870,143370,143870
YHR021C,RPS27B,8,-,148731,148731,149231
YHR022C,YHR022C,8,-,150779,150779,151279
YHR023W,MYO1,8,+,151641,151141,151641
YHR024C,MAS2,8,-,159215,159215,159715
YHR025W,THR1,8,+,159415,158915,159415
YHR026W,PPA1,8,+,160722,160222,160722
YHR027C,RPN1,8,-,164757,164757,165257
YHR028C,DAP2,8,-,167441,167441,167941
YHR029C,YHI9,8,-,168567,168567,169067
YHR030C,SLT2,8,-,170364,170364,170864
YHR031C,RRM3,8,-,173004,173004,173504
YHR032W,YHR032W,8,+,173210,172710,173210
YHR034C,PIH1,8,-,178035,178035,178535
YHR036W,BRL1,8,+,180225,179725,180225
YHR037W,PUT2,8,+,181918,181418,181918
YHR038W,RRF1,8,+,184067,183567,184067
YHR039C,MSC7,8,-,186912,186912,187412
YHR039C-A,VMA10,8,-,187689,187689,188189
YHR040W,BCD1,8,+,187901,187401,187901
YHR041C,SRB2,8,-,190317,190317,190817
YHR042W,NCP1,8,+,190496,189996,190496
YHR043C,DOG2,8,-,193640,193640,194140
YHR044C,DOG1,8,-,194818,194818,195318
YHR045W,YHR045W,8,+,195414,194914,195414
YHR046C,INM1,8,-,198309,198309,198809
YHR047C,AAP1,8,-,201331,201331,201831
YHR048W,YHK8,8,+,204498,203998,204498
YHR049W,FSH1,8,+,206416,205916,206416
YHR050W,SMF2,8,+,207484,206984,207484
YHR052W,CIC1,8,+,210811,210311,210811
YHR056C,RSC30,8,-,217888,217888,218388
YHR057C,CPR2,8,-,218861,218861,219361
YHR058C,MED6,8,-,219906,219906,220406
YHR060W,VMA22,8,+,220738,220238,220738
YHR061C,GIC1,8,-,222676,222676,223176
YHR062C,RPP1,8,-,223775,223775,224275
YHR063C,PAN5,8,-,225201,225201,225701
YHR064C,SSZ1,8,-,227176,227176,227676
YHR067W,HTD2,8,+,230939,230439,230939
YHR068W,DYS1,8,+,232071,231571,232071
YHR069C,RRP4,8,-,234674,234674,235174
YHR070W,TRM5,8,+,234794,234294,234794
YHR071W,PCL5,8,+,236649,236149,236649
YHR072W,ERG7,8,+,239063,238563,239063
YHR073W,OSH3,8,+,242464,241964,242464
YHR074W,QNS1,8,+,246157,245657,246157
YHR075C,PPE1,8,-,249688,249688,250188
YHR076W,PTC7,8,+,251076,250576,251076
YHR077C,NMD2,8,-,255819,255819,256319
YHR078W,YHR078W,8,+,256334,255834,256334
YHR079C,IRE1,8,-,261846,261846,262346
YHR080C,YHR080C,8,-,267060,267060,267560
YHR081W,LRP1,8,+,267512,267012,267512
YHR082C,KSP1,8,-,271959,271959,272459
YHR083W,SAM35,8,+,272622,272122,272622
YHR084W,STE12,8,+,273859,273359,273859
YHR085W,IPI1,8,+,276727,276227,276727
YHR086W,NAM8,8,+,277941,277441,277941
YHR088W,RPF1,8,+,281470,280970,281470
YHR089C,GAR1,8,-,283332,283332,283832
YHR090C,YNG2,8,-,284635,284635,285135
YHR091C,MSR1,8,-,286799,286799,287299
YHR092C,HXT4,8,-,288889,288889,289389
YHR094C,HXT1,8,-,292663,292663,293163
YHR097C,YHR097C,8,-,298749,298749,299249
YHR098C,SFB3,8,-,302017,302017,302517
YHR099W,TRA1,8,+,302688,302188,302688
YHR100C,YHR100C,8,-,314707,314707,315207
YHR101C,BIG1,8,-,316214,316214,316714
YHR102W,KIC1,8,+,316391,315891,316391
YHR103W,SBE22,8,+,320242,319742,320242
YHR104W,GRE3,8,+,323309,322809,323309
YHR106W,TRR2,8,+,325600,325100,325600
YHR107C,CDC12,8,-,328097,328097,328597
YHR108W,GGA2,8,+,328268,327768,328268
YHR109W,CTM1,8,+,330298,329798,330298
YHR110W,ERP5,8,+,332259,331759,332259
YHR111W,UBA4,8,+,333041,332541,333041
YHR112C,YHR112C,8,-,335699,335699,336199
YHR113W,YHR113W,8,+,336346,335846,336346
YHR114W,BZZ1,8,+,338014,337514,338014
YHR115C,DMA1,8,-,341497,341497,341997
YHR117W,TOM71,8,+,342320,341820,342320
YHR118C,ORC6,8,-,345644,345644,346144
YHR119W,SET1,8,+,345811,345311,345811
YHR120W,MSH1,8,+,349573,349073,349573
YHR121W,LSM12,8,+,352679,352179,352679
YHR122W,YHR122W,8,+,353573,353073,353573
YHR123W,EPT1,8,+,354760,354260,354760
YHR127W,YHR127W,8,+,360871,360371,360871
YHR128W,FUR1,8,+,362071,361571,362071
YHR129C,ARP1,8,-,364269,364269,364769
YHR132C,ECM14,8,-,369839,369839,370339
YHR133C,NSG1,8,-,371634,371634,372134
YHR134W,WSS1,8,+,371778,371278,371778
YHR135C,YCK1,8,-,374434,374434,374934
YHR137W,ARO9,8,+,375682,375182,375682
YHR141C,RPL42B,8,-,382802,382802,383302
YHR142W,CHS7,8,+,383426,382926,383426
YHR143W,DSE2,8,+,385245,384745,385245
YHR144C,DCD1,8,-,388761,388761,389261
YHR146W,CRP1,8,+,390268,389768,390268
YHR147C,MRPL6,8,-,393321,393321,393821
YHR148W,IMP3,8,+,393514,393014,393514
YHR149C,SKG6,8,-,396808,396808,397308
YHR150W,PEX28,8,+,397176,396676,397176
YHR151C,MTC6,8,-,401019,401019,401519
YHR152W,SPO12,8,+,401343,400843,401343
YHR153C,SPO16,8,-,402692,402692,403192
YHR154W,RTT107,8,+,402937,402437,402937
YHR155W,YSP1,8,+,407009,406509,407009
YHR156C,LIN1,8,-,412441,412441,412941
YHR157W,REC104,8,+,412626,412126,412626
YHR158C,KEL1,8,-,417315,417315,417815
YHR159W,YHR159W,8,+,417510,417010,417510
YHR161C,YAP1801,8,-,422417,422417,422917
YHR163W,SOL3,8,+,423721,423221,423721
YHR165C,PRP8,8,-,437035,437035,437535
YHR166C,CDC23,8,-,439163,439163,439663
YHR167W,THP2,8,+,439295,438795,439295
YHR169W,DBP8,8,+,442133,441633,442133
YHR170W,NMD3,8,+,443770,443270,443770
YHR171W,ATG7,8,+,445700,445200,445700
YHR172W,SPC97,8,+,448215,447715,448215
YHR174W,ENO2,8,+,451297,450797,451297
YHR175W,CTR2,8,+,452889,452389,452889
YHR176W,FMO1,8,+,454108,453608,454108
YHR178W,STB5,8,+,459249,458749,459249
YHR179W,OYE2,8,+,462461,461961,462461
YHR181W,SVP26,8,+,467228,466728,467228
YHR182W,YHR182W,8,+,468184,467684,468184
YHR183W,GND1,8,+,470883,470383,470883
YHR186C,KOG1,8,-,480756,480756,481256
YHR187W,IKI1,8,+,480955,480455,480955
YHR188C,GPI16,8,-,483852,483852,484352
YHR190W,ERG9,8,+,484796,484296,484796
YHR192W,YHR192W,8,+,486790,486290,486790
YHR193C,EGD2,8,-,488268,488268,488768
YHR194W,MDM31,8,+,488586,488086,488586
YHR195W,NVJ1,8,+,490573,490073,490573
YHR196W,UTP9,8,+,491877,491377,491877
YHR197W,RIX1,8,+,493896,493396,493896
YHR198C,AIM18,8,-,497280,497280,497780
YHR199C,AIM46,8,-,498436,498436,498936
YHR200W,RPN10,8,+,499067,498567,499067
YHR201C,PPX1,8,-,501178,501178,501678
YHR202W,YHR202W,8,+,502111,501611,502111
YHR203C,RPS4B,8,-,505569,505569,506069
YHR204W,MNL1,8,+,506291,505791,506291
YHR205W,SCH9,8,+,508918,508418,508918
YHR206W,SKN7,8,+,512443,511943,512443
YHR207C,SET5,8,-,516525,516525,517025
YHR208W,BAT1,8,+,517511,517011,517511
YHR209W,CRG1,8,+,519404,518904,519404
YHR210C,YHR210C,8,-,521816,521816,522316
YHR211W,FLO5,8,+,523057,522557,523057
YHR216W,IMD2,8,+,554174,553674,554174
YIL164C,NIT1,9,-,34975,34975,35475
YIL162W,SUC2,9,+,37435,36935,37435
YIL161W,YIL161W,9,+,39423,38923,39423
YIL159W,BNR1,9,+,41777,41277,41777
YIL158W,AIM20,9,+,46190,45690,46190
YIL157C,COA1,9,-,47546,47546,48046
YIL155C,GUT2,9,-,53779,53779,54279
YIL154C,IMP2',9,-,55046,55046,55546
YIL153W,RRD1,9,+,55165,54665,55165
YIL152W,YIL152W,9,+,56579,56079,56579
YIL151C,YIL151C,9,-,60839,60839,61339
YIL150C,MCM10,9,-,62759,62759,63259
YIL149C,MLP2,9,-,68193,68193,68693
YIL148W,RPL40A,9,+,68588,68088,68588
YIL147C,SLN1,9,-,73656,73656,74156
YIL145C,PAN6,9,-,77342,77342,77842
YIL144W,TID3,9,+,77994,77494,77994
YIL143C,SSL2,9,-,83075,83075,83575
YIL142W,CCT2,9,+,83265,82765,83265
YIL140W,AXL2,9,+,85263,84763,85263
YIL137C,TMA108,9,-,92837,92837,93337
YIL136W,OM45,9,+,93568,93068,93568
YIL135C,VHS2,9,-,96448,96448,96948
YIL134W,FLX1,9,+,97569,97069,97569
YIL133C,RPL16A,9,-,99434,99434,99934
YIL131C,FKH1,9,-,102346,102346,102846
YIL130W,ASG1,9,+,102646,102146,102646
YIL129C,TAO3,9,-,113345,113345,113845
YIL128W,MET18,9,+,113722,113222,113722
YIL127C,YIL127C,9,-,117668,117668,118168
YIL126W,STH1,9,+,117932,117432,117932
YIL125W,KGD1,9,+,122414,121914,122414
YIL124W,AYR1,9,+,126182,125682,126182
YIL123W,SIM1,9,+,127440,126940,127440
YIL122W,POG1,9,+,130350,129850,130350
YIL121W,QDR2,9,+,132183,131683,132183
YIL120W,QDR1,9,+,135250,134750,135250
YIL119C,RPI1,9,-,138075,138075,138575
YIL118W,RHO3,9,+,139631,139131,139631
YIL117C,PRM5,9,-,141632,141632,142132
YIL116W,HIS5,9,+,142855,142355,142855
YIL115C,NUP159,9,-,148886,148886,149386
YIL114C,POR2,9,-,150016,150016,150516
YIL112W,HOS4,9,+,151548,151048,151548
YIL111W,COX5B,9,+,155175,154675,155175
YIL110W,MNI1,9,+,156011,155511,156011
YIL109C,SEC24,9,-,160249,160249,160749
YIL108W,YIL108W,9,+,160762,160262,160762
YIL107C,PFK26,9,-,165936,165936,166436
YIL106W,MOB1,9,+,166396,165896,166396
YIL105C,SLM1,9,-,169776,169776,170276
YIL104C,SHQ1,9,-,171532,171532,172032
YIL103W,DPH1,9,+,171698,171198,171698
YIL101C,XBP1,9,-,177425,177425,177925
YIL099W,SGA1,9,+,177940,177440,177940
YIL097W,FYV10,9,+,180398,179898,180398
YIL096C,YIL096C,9,-,183180,183180,183680
YIL095W,PRK1,9,+,183765,183265,183765
YIL094C,LYS12,9,-,187702,187702,188202
YIL093C,RSM25,9,-,188850,188850,189350
YIL092W,YIL092W,9,+,188985,188485,188985
YIL091C,YIL091C,9,-,193228,193228,193728
YIL090W,ICE2,9,+,193415,192915,193415
YIL089W,YIL089W,9,+,195562,195062,195562
YIL088C,AVT7,9,-,199473,199473,199973
YIL085C,KTR7,9,-,202110,202110,202610
YIL084C,SDS3,9,-,203298,203298,203798
YIL083C,YIL083C,9,-,204739,204739,205239
YIL079C,AIR1,9,-,212032,212032,212532
YIL078W,THS1,9,+,212453,211953,212453
YIL077C,YIL077C,9,-,215973,215973,216473
YIL076W,SEC28,9,+,216614,216114,216614
YIL075C,RPN2,9,-,220759,220759,221259
YIL074C,SER33,9,-,222621,222621,223121
YIL071C,PCI8,9,-,229977,229977,230477
YIL070C,MAM33,9,-,231131,231131,231631
YIL069C,RPS24B,9,-,232434,232434,232934
YIL068C,SEC6,9,-,235492,235492,235992
YIL067C,YIL067C,9,-,237816,237816,238316
YIL064W,YIL064W,9,+,241991,241491,241991
YIL063C,YRB2,9,-,243786,243786,244286
YIL061C,SNP1,9,-,245575,245575,246075
YIL056W,VHR1,9,+,249672,249172,249672
YIL055C,YIL055C,9,-,254119,254119,254619
YIL053W,RHR2,9,+,255085,254585,255085
YIL052C,RPL34B,9,-,257098,257098,257598
YIL050W,PCL7,9,+,258837,258337,258837
YIL049W,DFG10,9,+,260156,259656,260156
YIL048W,NEO1,9,+,261171,260671,261171
YIL047C,SYG1,9,-,267840,267840,268340
YIL046W,MET30,9,+,268605,268105,268605
YIL045W,PIG2,9,+,271053,270553,271053
YIL044C,AGE2,9,-,273871,273871,274371
YIL043C,CBR1,9,-,274937,274937,275437
YIL042C,PKP1,9,-,276329,276329,276829
YIL041W,GVP36,9,+,276502,276002,276502
YIL039W,TED1,9,+,278365,277865,278365
YIL038C,NOT3,9,-,282889,282889,283389
YIL037C,PRM2,9,-,285160,285160,285660
YIL036W,CST6,9,+,285506,285006,285506
YIL035C,CKA1,9,-,289017,289017,289517
YIL034C,CAP2,9,-,290141,290141,290641
YIL033C,BCY1,9,-,291776,291776,292276
YIL031W,ULP2,9,+,292462,291962,292462
YIL030C,SSM4,9,-,300065,300065,300565
YIL026C,IRR1,9,-,307963,307963,308463
YIL023C,YKE4,9,-,310424,310424,310924
YIL022W,TIM44,9,+,311090,310590,311090
YIL021W,RPB3,9,+,312806,312306,312806
YIL020C,HIS6,9,-,314839,314839,315339
YIL019W,FAF1,9,+,315071,314571,315071
YIL018W,RPL2B,9,+,316724,316224,316724
YIL017C,VID28,9,-,321033,321033,321533
YIL015W,BAR1,9,+,322308,321808,322308
YIL014W,MNT3,9,+,325953,325453,325953
YIL013C,PDR11,9,-,332533,332533,333033
YIL011W,TIR3,9,+,333692,333192,333692
YIL010W,DOT5,9,+,334842,334342,334842
YIL009C-A,EST3,9,-,336221,336221,336721
YIL009W,FAA3,9,+,339327,338827,339327
YIL007C,NAS2,9,-,343679,343679,344179
YIL006W,YIA6,9,+,344037,343537,344037
YIL005W,EPS1,9,+,345556,345056,345556
YIL004C,BET1,9,-,348565,348565,349065
YIL003W,CFD1,9,+,349080,348580,349080
YIL002C,INP51,9,-,353676,353676,354176
YIL001W,YIL001W,9,+,353878,353378,353878
YIR001C,SGN1,9,-,356957,356957,357457
YIR002C,MPH1,9,-,360484,360484,360984
YIR003W,AIM21,9,+,360834,360334,360834
YIR004W,DJP1,9,+,363204,362704,363204
YIR006C,PAN1,9,-,369939,369939,370439
YIR008C,PRI1,9,-,374362,374362,374862
YIR010W,DSN1,9,+,375352,374852,375352
YIR011C,STS1,9,-,378265,378265,378765
YIR012W,SQT1,9,+,378458,377958,378458
YIR017C,MET28,9,-,384110,384110,384610
YIR018W,YAP5,9,+,384597,384097,384597
YIR021W,MRS1,9,+,397265,396765,397265
YIR022W,SEC11,9,+,398694,398194,398694
YIR023W,DAL81,9,+,399748,399248,399748
YIR024C,YIR024C,9,-,403496,403496,403996
YIR025W,MND2,9,+,403685,403185,403685
YIR026C,YVH1,9,-,405993,405993,406493
YIR027C,DAL1,9,-,407949,407949,408449
YIR030C,DCG1,9,-,412807,412807,413307
YIR031C,DAL7,9,-,414818,414818,415318
YIR032C,DAL3,9,-,415679,415679,416179
YIR033W,MGA2,9,+,416086,415586,416086
YIR034C,LYS1,9,-,420768,420768,421268
YIR035C,YIR035C,9,-,421807,421807,422307
YIR036C,IRC24,9,-,422888,422888,423388
YIR038C,GTT1,9,-,424540,424540,425040
YIR042C,YIR042C,9,-,436050,436050,436550
YJL218W,YJL218W,10,+,21956,21456,21956
YJL217W,YJL217W,10,+,23126,22626,23126
YJL216C,YJL216C,10,-,26237,26237,26737
YJL213W,YJL213W,10,+,31822,31322,31822
YJL212C,OPT1,10,-,36277,36277,36777
YJL210W,PEX2,10,+,36770,36270,36770
YJL209W,CBP1,10,+,37903,37403,37903
YJL208C,NUC1,10,-,41235,41235,41735
YJL207C,LAA1,10,-,47444,47444,47944
YJL206C,YJL206C,10,-,49940,49940,50440
YJL204C,RCY1,10,-,53166,53166,53666
YJL203W,PRP21,10,+,53307,52807,53307
YJL201W,ECM25,10,+,54376,53876,54376
YJL200C,ACO2,10,-,58944,58944,59444
YJL198W,PHO90,10,+,60821,60321,60821
YJL197W,UBP12,10,+,63762,63262,63762
YJL196C,ELO1,10,-,68804,68804,69304
YJL194W,CDC6,10,+,69276,68776,69276
YJL193W,YJL193W,10,+,71367,70867,71367
YJL192C,SOP4,10,-,73437,73437,73937
YJL191W,RPS14B,10,+,73765,73265,73765
YJL189W,RPL39,10,+,75889,75389,75889
YJL187C,SWE1,10,-,79353,79353,79853
YJL186W,MNN5,10,+,80124,79624,80124
YJL183W,MNN11,10,+,84001,83501,84001
YJL181W,YJL181W,10,+,85636,85136,85636
YJL180C,ATP12,10,-,88563,88563,89063
YJL178C,ATG27,10,-,90133,90133,90633
YJL177W,RPL17B,10,+,90763,90263,90763
YJL176C,SWI3,10,-,94591,94591,95091
YJL174W,KRE9,10,+,94975,94475,94975
YJL172W,CPS1,10,+,97692,97192,97692
YJL171C,YJL171C,10,-,100926,100926,101426
YJL170C,ASG7,10,-,101881,101881,102381
YJL168C,SET2,10,-,104515,104515,105015
YJL167W,ERG20,10,+,104952,104452,104952
YJL165C,HAL5,10,-,109620,109620,110120
YJL164C,TPK1,10,-,111373,111373,111873
YJL162C,JJJ2,10,-,115681,115681,116181
YJL161W,FMP33,10,+,117252,116752,117252
YJL159W,HSP150,10,+,120391,119891,120391
YJL158C,CIS3,10,-,122986,122986,123486
YJL157C,FAR1,10,-,126370,126370,126870
YJL156C,SSY5,10,-,129005,129005,129505
YJL155C,FBP26,10,-,130768,130768,131268
YJL154C,VPS35,10,-,133963,133963,134463
YJL149W,DAS1,10,+,137331,136831,137331
YJL148W,RPA34,10,+,140362,139862,140362
YJL147C,YJL147C,10,-,142631,142631,143131
YJL146W,IDS2,10,+,143207,142707,143207
YJL145W,SFH5,10,+,145063,144563,145063
YJL141C,YAK1,10,-,150484,150484,150984
YJL140W,RPB4,10,+,150864,150364,150864
YJL139C,YUR1,10,-,153122,153122,153622
YJL137C,GLG2,10,-,156232,156232,156732
YJL136C,RPS21B,10,-,157293,157293,157793
YJL134W,LCB3,10,+,158154,157654,158154
YJL133W,MRS3,10,+,160455,159955,160455
YJL131C,AIM23,10,-,165391,165391,165891
YJL130C,URA2,10,-,173022,173022,173522
YJL129C,TRK1,10,-,177594,177594,178094
YJL128C,PBS2,10,-,180321,180321,180821
YJL127C,SPT10,10,-,184286,184286,184786
YJL126W,NIT2,10,+,184492,183992,184492
YJL125C,GCD14,10,-,186729,186729,187229
YJL124C,LSM1,10,-,187809,187809,188309
YJL123C,MTC1,10,-,189447,189447,189947
YJL122W,ALB1,10,+,189712,189212,189712
YJL121C,RPE1,10,-,191101,191101,191601
YJL118W,YJL118W,10,+,191683,191183,191683
YJL117W,PHO86,10,+,192480,191980,192480
YJL116C,NCA3,10,-,195085,195085,195585
YJL115W,ASF1,10,+,196209,195709,196209
YJL112W,MDV1,10,+,205253,204753,205253
YJL111W,CCT7,10,+,207822,207322,207822
YJL110C,GZF3,10,-,211662,211662,212162
YJL109C,UTP10,10,-,217337,217337,217837
YJL105W,SET4,10,+,223729,223229,223729
YJL103C,GSM1,10,-,231047,231047,231547
YJL102W,MEF2,10,+,231246,230746,231246
YJL101C,GSH1,10,-,236495,236495,236995
YJL100W,LSB6,10,+,236813,236313,236813
YJL099W,CHS6,10,+,239322,238822,239322
YJL098W,SAP185,10,+,241951,241451,241951
YJL097W,PHS1,10,+,245543,245043,245543
YJL095W,BCK1,10,+,247144,246644,247144
YJL094C,KHA1,10,-,254482,254482,254982
YJL093C,TOK1,10,-,256756,256756,257256
YJL092W,SRS2,10,+,257237,256737,257237
YJL091C,GWT1,10,-,262547,262547,263047
YJL090C,DPB11,10,-,265101,265101,265601
YJL089W,SIP4,10,+,265765,265265,265765
YJL088W,ARG3,10,+,268772,268272,268772
YJL087C,TRL1,10,-,272605,272605,273105
YJL085W,EXO70,10,+,272742,272242,272742
YJL084C,ALY2,10,-,278110,278110,278610
YJL082W,IML2,10,+,281062,280562,281062
YJL081C,ARP4,10,-,285292,285292,285792
YJL080C,SCP160,10,-,289411,289411,289911
YJL079C,PRY1,10,-,290933,290933,291433
YJL078C,PRY3,10,-,294049,294049,294549
YJL076W,NET1,10,+,295203,294703,295203
YJL074C,SMC3,10,-,302867,302867,303367
YJL073W,JEM1,10,+,303249,302749,303249
YJL072C,PSF2,10,-,305894,305894,306394
YJL071W,ARG2,10,+,306042,305542,306042
YJL070C,YJL070C,10,-,310644,310644,311144
YJL069C,UTP18,10,-,312742,312742,313242
YJL068C,YJL068C,10,-,313927,313927,314427
YJL066C,MPM1,10,-,314905,314905,315405
YJL065C,DLS1,10,-,315586,315586,316086
YJL063C,MRPL8,10,-,316509,316509,317009
YJL062W,LAS21,10,+,317254,316754,317254
YJL061W,NUP82,10,+,319971,319471,319971
YJL060W,BNA3,10,+,323355,322855,323355
YJL059W,YHC3,10,+,324932,324432,324932
YJL058C,BIT61,10,-,327927,327927,328427
YJL056C,ZAP1,10,-,333165,333165,333665
YJL055W,YJL055W,10,+,333338,332838,333338
YJL054W,TIM54,10,+,334252,333752,334252
YJL053W,PEP8,10,+,335850,335350,335850
YJL052W,TDH1,10,+,338192,337692,338192
YJL051W,IRC8,10,+,339707,339207,339707
YJL050W,MTR4,10,+,342469,341969,342469
YJL049W,YJL049W,10,+,345941,345441,345941
YJL048C,UBX6,10,-,348875,348875,349375
YJL047C,RTT101,10,-,352223,352223,352723
YJL046W,AIM22,10,+,352354,351854,352354
YJL044C,GYP6,10,-,359708,359708,360208
YJL042W,MHP1,10,+,361176,360676,361176
YJL041W,NSP1,10,+,365721,365221,365721
YJL039C,NUP192,10,-,373951,373951,374451
YJL038C,LOH1,10,-,376088,376088,376588
YJL036W,SNX4,10,+,378701,378201,378701
YJL035C,TAD2,10,-,381049,381049,381549
YJL034W,KAR2,10,+,381284,380784,381284
YJL033W,HCA4,10,+,383806,383306,383806
YJL031C,BET4,10,-,387494,387494,387994
YJL030W,MAD2,10,+,387629,387129,387629
YJL029C,VPS53,10,-,390849,390849,391349
YJL026W,RNR2,10,+,392349,391849,392349
YJL025W,RRN7,10,+,393884,393384,393884
YJL024C,APS3,10,-,396629,396629,397129
YJL023C,PET130,10,-,398385,398385,398885
YJL020C,BBC1,10,-,402484,402484,402984
YJL019W,MPS3,10,+,402792,402292,402792
YJL016W,YJL016W,10,+,405309,404809,405309
YJL014W,CCT3,10,+,407490,406990,407490
YJL013C,MAD3,10,-,411026,411026,411526
YJL012C,VTC4,10,-,413424,413424,413924
YJL010C,NOP9,10,-,419607,419607,420107
YJL008C,CCT8,10,-,421683,421683,422183
YJL006C,CTK2,10,-,424141,424141,424641
YJL005W,CYR1,10,+,425011,424511,425011
YJL004C,SYS1,10,-,432222,432222,432722
YJL002C,OST1,10,-,434701,434701,435201
YJL001W,PRE3,10,+,435097,434597,435097
YJR001W,AVT1,10,+,436740,436240,436740
YJR002W,MPP10,10,+,438843,438343,438843
YJR003C,YJR003C,10,-,442541,442541,443041
YJR004C,SAG1,10,-,445661,445661,446161
YJR005W,APL1,10,+,445859,445359,445859
