orf_name,name,chr,strand,TSS,promoter_start,promoter_stop
YGR222W,PET54,7,+,939926,939726,939926
YGR223C,HSV2,7,-,942277,942277,942477
YGR227W,DIE2,7,+,947355,947155,947355
YGR229C,SMI1,7,-,951178,951178,951378
YGR231C,PHB2,7,-,953531,953531,953731
YGR232W,NAS6,7,+,953941,953741,953941
YGR233C,PHO81,7,-,958402,958402,958602
YGR234W,YHB1,7,+,959888,959688,959888
YGR235C,YGR235C,7,-,962095,962095,962295
YGR237C,YGR237C,7,-,965748,965748,965948
YGR238C,KEL2,7,-,968692,968692,968892
YGR239C,PEX21,7,-,970134,970134,970334
YGR240C,PFK1,7,-,973986,973986,974186
YGR241C,YAP1802,7,-,976753,976753,976953
YGR244C,LSC2,7,-,979432,979432,979632
YGR245C,SDA1,7,-,982160,982160,982360
YGR246C,BRF1,7,-,984306,984306,984506
YGR247W,CPD1,7,+,984840,984640,984840
YGR249W,MGA1,7,+,987787,987587,987787
YGR250C,YGR250C,7,-,993777,993777,993977
YGR251W,YGR251W,7,+,995616,995416,995616
YGR252W,GCN5,7,+,996802,996602,996802
YGR253C,PUP2,7,-,999192,999192,999392
YGR254W,ENO1,7,+,1000895,1000695,1000895
YGR255C,COQ6,7,-,1004051,1004051,1004251
YGR256W,GND2,7,+,1004572,1004372,1004572
YGR257C,MTM1,7,-,1007415,1007415,1007615
YGR258C,RAD2,7,-,1010800,1010800,1011000
YGR260W,TNA1,7,+,1012497,1012297,1012497
YGR261C,APL6,7,-,1016792,1016792,1016992
YGR262C,BUD32,7,-,1017794,1017794,1017994
YGR263C,SAY1,7,-,1019308,1019308,1019508
YGR264C,MES1,7,-,1021910,1021910,1022110
YGR266W,YGR266W,7,+,1022598,1022398,1022598
YGR267C,FOL2,7,-,1025916,1025916,1026116
YGR268C,HUA1,7,-,1026685,1026685,1026885
YGR270W,YTA7,7,+,1026909,1026709,1026909
YGR271W,SLH1,7,+,1031774,1031574,1031774
YGR271C-A,EFG1,7,-,1038557,1038557,1038757
YGR274C,TAF1,7,-,1043123,1043123,1043323
YGR276C,RNH70,7,-,1045501,1045501,1045701
YGR277C,YGR277C,7,-,1046573,1046573,1046773
YGR278W,CWC22,7,+,1046728,1046528,1046728
YGR279C,SCW4,7,-,1050060,1050060,1050260
YGR280C,PXR1,7,-,1051766,1051766,1051966
YGR281W,YOR1,7,+,1052650,1052450,1052650
YGR282C,BGL2,7,-,1058755,1058755,1058955
YGR283C,YGR283C,7,-,1060074,1060074,1060274
YGR284C,ERV29,7,-,1061646,1061646,1061846
YGR285C,ZUO1,7,-,1063192,1063192,1063392
YGR286C,BIO2,7,-,1065057,1065057,1065257
YGR287C,YGR287C,7,-,1069133,1069133,1069333
YGR288W,MAL13,7,+,1070308,1070108,1070308
YHL047C,ARN2,8,-,10235,10235,10435
YHL044W,YHL044W,8,+,13536,13336,13536
YHL040C,ARN1,8,-,21006,21006,21206
YHL039W,YHL039W,8,+,21728,21528,21728
YHL038C,CBP2,8,-,25541,25541,25741
YHL036W,MUP3,8,+,26209,26009,26209
YHL035C,VMR1,8,-,32852,32852,33052
YHL034C,SBP1,8,-,34194,34194,34394
YHL033C,RPL8A,8,-,36043,36043,36243
YHL032C,GUT1,8,-,38585,38585,38785
YHL031C,GOS1,8,-,39495,39495,39695
YHL030W,ECM29,8,+,40026,39826,40026
YHL029C,OCA5,8,-,47987,47987,48187
YHL028W,WSC4,8,+,48239,48039,48239
YHL027W,RIM101,8,+,51011,50811,51011
YHL026C,YHL026C,8,-,54276,54276,54476
YHL025W,SNF6,8,+,54790,54590,54790
YHL024W,RIM4,8,+,56480,56280,56480
YHL023C,RMD11,8,-,62597,62597,62797
YHL021C,AIM17,8,-,65916,65916,66116
YHL020C,OPI1,8,-,67537,67537,67737
YHL019C,APM2,8,-,69580,69580,69780
YHL017W,YHL017W,8,+,70251,70051,70251
YHL014C,YLF2,8,-,77322,77322,77522
YHL013C,OTU2,8,-,78341,78341,78541
YHL011C,PRS3,8,-,81712,81712,81912
YHL010C,BRP2,8,-,83767,83767,83967
YHL007C,STE20,8,-,98070,98070,98270
YHL004W,MRP4,8,+,99135,98935,99135
YHL003C,LAG1,8,-,102013,102013,102213
YHL002W,HSE1,8,+,102588,102388,102588
YHL001W,RPL14B,8,+,104250,104050,104250
YHR001W,OSH7,8,+,106027,105827,106027
YHR002W,LEU5,8,+,108657,108457,108657
YHR003C,YHR003C,8,-,111331,111331,111531
YHR004C,NEM1,8,-,113170,113170,113370
YHR005C,GPA1,8,-,114998,114998,115198
YHR006W,STP2,8,+,117776,117576,117776
YHR007C,ERG11,8,-,121823,121823,122023
YHR009C,YHR009C,8,-,125910,125910,126110
YHR010W,RPL27A,8,+,126480,126280,126480
YHR011W,DIA4,8,+,127672,127472,127672
YHR012W,VPS29,8,+,129454,129254,129454
YHR013C,ARD1,8,-,131472,131472,131672
YHR015W,MIP6,8,+,134525,134325,134525
YHR016C,YSC84,8,-,138509,138509,138709
YHR017W,YSC83,8,+,138679,138479,138679
YHR018C,ARG4,8,-,141450,141450,141650
YHR019C,DED81,8,-,143593,143593,143793
YHR020W,YHR020W,8,+,143870,143670,143870
YHR021C,RPS27B,8,-,148731,148731,148931
YHR022C,YHR022C,8,-,150779,150779,150979
YHR023W,MYO1,8,+,151641,151441,151641
YHR024C,MAS2,8,-,159215,159215,159415
YHR025W,THR1,8,+,159415,159215,159415
YHR026W,PPA1,8,+,160722,160522,160722
YHR027C,RPN1,8,-,164757,164757,164957
YHR028C,DAP2,8,-,167441,167441,167641
YHR029C,YHI9,8,-,168567,168567,168767
YHR030C,SLT2,8,-,170364,170364,170564
YHR031C,RRM3,8,-,173004,173004,173204
YHR032W,YHR032W,8,+,173210,173010,173210
YHR034C,PIH1,8,-,178035,178035,178235
YHR036W,BRL1,8,+,180225,180025,180225
YHR037W,PUT2,8,+,181918,181718,181918
YHR038W,RRF1,8,+,184067,183867,184067
YHR039C,MSC7,8,-,186912,186912,187112
YHR039C-A,VMA10,8,-,187689,187689,187889
YHR040W,BCD1,8,+,187901,187701,187901
YHR041C,SRB2,8,-,190317,190317,190517
YHR042W,NCP1,8,+,190496,190296,190496
YHR043C,DOG2,8,-,193640,193640,193840
YHR044C,DOG1,8,-,194818,194818,195018
YHR045W,YHR045W,8,+,195414,195214,195414
YHR046C,INM1,8,-,198309,198309,198509
YHR047C,AAP1,8,-,201331,201331,201531
YHR048W,YHK8,8,+,204498,204298,204498
YHR049W,FSH1,8,+,206416,206216,206416
YHR050W,SMF2,8,+,207484,207284,207484
YHR052W,CIC1,8,+,210811,210611,210811
YHR056C,RSC30,8,-,217888,217888,218088
YHR057C,CPR2,8,-,218861,218861,219061
YHR058C,MED6,8,-,219906,219906,220106
YHR060W,VMA22,8,+,220738,220538,220738
YHR061C,GIC1,8,-,222676,222676,222876
YHR062C,RPP1,8,-,223775,223775,223975
YHR063C,PAN5,8,-,225201,225201,225401
YHR064C,SSZ1,8,-,227176,227176,227376
YHR067W,HTD2,8,+,230939,230739,230939
YHR068W,DYS1,8,+,232071,231871,232071
YHR069C,RRP4,8,-,234674,234674,234874
YHR070W,TRM5,8,+,234794,234594,234794
YHR071W,PCL5,8,+,236649,236449,236649
YHR072W,ERG7,8,+,239063,238863,239063
YHR073W,OSH3,8,+,242464,242264,242464
YHR074W,QNS1,8,+,246157,245957,246157
YHR075C,PPE1,8,-,249688,249688,249888
YHR076W,PTC7,8,+,251076,250876,251076
YHR077C,NMD2,8,-,255819,255819,256019
YHR078W,YHR078W,8,+,256334,256134,256334
YHR079C,IRE1,8,-,261846,261846,262046
YHR080C,YHR080C,8,-,267060,267060,267260
YHR081W,LRP1,8,+,267512,267312,267512
YHR082C,KSP1,8,-,271959,271959,272159
YHR083W,SAM35,8,+,272622,272422,272622
YHR084W,STE12,8,+,273859,273659,273859
YHR085W,IPI1,8,+,276727,276527,276727
YHR086W,NAM8,8,+,277941,277741,277941
YHR088W,RPF1,8,+,281470,281270,281470
YHR089C,GAR1,8,-,283332,283332,283532
YHR090C,YNG2,8,-,284635,284635,284835
YHR091C,MSR1,8,-,286799,286799,286999
YHR092C,HXT4,8,-,288889,288889,289089
YHR094C,HXT1,8,-,292663,292663,292863
YHR097C,YHR097C,8,-,298749,298749,298949
YHR098C,SFB3,8,-,302017,302017,302217
YHR099W,TRA1,8,+,302688,302488,302688
YHR100C,YHR100C,8,-,314707,314707,314907
YHR101C,BIG1,8,-,316214,316214,316414
YHR102W,KIC1,8,+,316391,316191,316391
YHR103W,SBE22,8,+,320242,320042,320242
YHR104W,GRE3,8,+,323309,323109,323309
YHR106W,TRR2,8,+,325600,325400,325600
YHR107C,CDC12,8,-,328097,328097,328297
YHR108W,GGA2,8,+,328268,328068,328268
YHR109W,CTM1,8,+,330298,330098,330298
YHR110W,ERP5,8,+,332259,332059,332259
YHR111W,UBA4,8,+,333041,332841,333041
YHR112C,YHR112C,8,-,335699,335699,335899
YHR113W,YHR113W,8,+,336346,336146,336346
YHR114W,BZZ1,8,+,338014,337814,338014
YHR115C,DMA1,8,-,341497,341497,341697
YHR117W,TOM71,8,+,342320,342120,342320
YHR118C,ORC6,8,-,345644,345644,345844
YHR119W,SET1,8,+,345811,345611,345811
YHR120W,MSH1,8,+,349573,349373,349573
YHR121W,LSM12,8,+,352679,352479,352679
YHR122W,YHR122W,8,+,353573,353373,353573
YHR123W,EPT1,8,+,354760,354560,354760
YHR127W,YHR127W,8,+,360871,360671,360871
YHR128W,FUR1,8,+,362071,361871,362071
YHR129C,ARP1,8,-,364269,364269,364469
YHR132C,ECM14,8,-,369839,369839,370039
YHR133C,NSG1,8,-,371634,371634,371834
YHR134W,WSS1,8,+,371778,371578,371778
YHR135C,YCK1,8,-,374434,374434,374634
YHR137W,ARO9,8,+,375682,375482,375682
YHR141C,RPL42B,8,-,382802,382802,383002
YHR142W,CHS7,8,+,383426,383226,383426
YHR143W,DSE2,8,+,385245,385045,385245
YHR144C,DCD1,8,-,388761,388761,388961
YHR146W,CRP1,8,+,390268,390068,390268
YHR147C,MRPL6,8,-,393321,393321,393521
YHR148W,IMP3,8,+,393514,393314,393514
YHR149C,SKG6,8,-,396808,396808,397008
YHR150W,PEX28,8,+,397176,396976,397176
YHR151C,MTC6,8,-,401019,401019,401219
YHR152W,SPO12,8,+,401343,401143,401343
YHR153C,SPO16,8,-,402692,402692,402892
YHR154W,RTT107,8,+,402937,402737,402937
YHR155W,YSP1,8,+,407009,406809,407009
YHR156C,LIN1,8,-,412441,412441,412641
YHR157W,REC104,8,+,412626,412426,412626
YHR158C,KEL1,8,-,417315,417315,417515
YHR159W,YHR159W,8,+,417510,417310,417510
YHR161C,YAP1801,8,-,422417,422417,422617
YHR163W,SOL3,8,+,423721,423521,423721
YHR165C,PRP8,8,-,437035,437035,437235
YHR166C,CDC23,8,-,439163,439163,439363
YHR167W,THP2,8,+,439295,439095,439295
YHR169W,DBP8,8,+,442133,441933,442133
YHR170W,NMD3,8,+,443770,443570,443770
YHR171W,ATG7,8,+,445700,445500,445700
YHR172W,SPC97,8,+,448215,448015,448215
YHR174W,ENO2,8,+,451297,451097,451297
YHR175W,CTR2,8,+,452889,452689,452889
YHR176W,FMO1,8,+,454108,453908,454108
YHR178W,STB5,8,+,459249,459049,459249
YHR179W,OYE2,8,+,462461,462261,462461
YHR181W,SVP26,8,+,467228,467028,467228
YHR182W,YHR182W,8,+,468184,467984,468184
YHR183W,GND1,8,+,470883,470683,470883
YHR186C,KOG1,8,-,480756,480756,480956
YHR187W,IKI1,8,+,480955,480755,480955
YHR188C,GPI16,8,-,483852,483852,484052
YHR190W,ERG9,8,+,484796,484596,484796
YHR192W,YHR192W,8,+,486790,486590,486790
YHR193C,EGD2,8,-,488268,488268,488468
YHR194W,MDM31,8,+,488586,488386,488586
YHR195W,NVJ1,8,+,490573,490373,490573
YHR196W,UTP9,8,+,491877,491677,491877
YHR197W,RIX1,8,+,493896,493696,493896
YHR198C,AIM18,8,-,497280,497280,497480
YHR199C,AIM46,8,-,498436,498436,498636
YHR200W,RPN10,8,+,499067,498867,499067
YHR201C,PPX1,8,-,501178,501178,501378
YHR202W,YHR202W,8,+,502111,501911,502111
YHR203C,RPS4B,8,-,505569,505569,505769
YHR204W,MNL1,8,+,506291,506091,506291
YHR205W,SCH9,8,+,508918,508718,508918
YHR206W,SKN7,8,+,512443,512243,512443
YHR207C,SET5,8,-,516525,516525,516725
YHR208W,BAT1,8,+,517511,517311,517511
YHR209W,CRG1,8,+,519404,519204,519404
YHR210C,YHR210C,8,-,521816,521816,522016
YHR211W,FLO5,8,+,523057,522857,523057
YHR216W,IMD2,8,+,554174,553974,554174
YIL164C,NIT1,9,-,34975,34975,35175
YIL162W,SUC2,9,+,37435,37235,37435
YIL161W,YIL161W,9,+,39423,39223,39423
YIL159W,BNR1,9,+,41777,41577,41777
YIL158W,AIM20,9,+,46190,45990,46190
YIL157C,COA1,9,-,47546,47546,47746
YIL155C,GUT2,9,-,53779,53779,53979
YIL154C,IMP2',9,-,55046,55046,55246
YIL153W,RRD1,9,+,55165,54965,55165
YIL152W,YIL152W,9,+,56579,56379,56579
YIL151C,YIL151C,9,-,60839,60839,61039
YIL150C,MCM10,9,-,62759,62759,62959
YIL149C,MLP2,9,-,68193,68193,68393
YIL148W,RPL40A,9,+,68588,68388,68588
YIL147C,SLN1,9,-,73656,73656,73856
YIL145C,PAN6,9,-,77342,77342,77542
YIL144W,TID3,9,+,77994,77794,77994
YIL143C,SSL2,9,-,83075,83075,83275
YIL142W,CCT2,9,+,83265,83065,83265
YIL140W,AXL2,9,+,85263,85063,85263
YIL137C,TMA108,9,-,92837,92837,93037
YIL136W,OM45,9,+,93568,93368,93568
YIL135C,VHS2,9,-,96448,96448,96648
YIL134W,FLX1,9,+,97569,97369,97569
YIL133C,RPL16A,9,-,99434,99434,99634
YIL131C,FKH1,9,-,102346,102346,102546
YIL130W,ASG1,9,+,102646,102446,102646
YIL129C,TAO3,9,-,113345,113345,113545
YIL128W,MET18,9,+,113722,113522,113722
YIL127C,YIL127C,9,-,117668,117668,117868
YIL126W,STH1,9,+,117932,117732,117932
YIL125W,KGD1,9,+,122414,122214,122414
YIL124W,AYR1,9,+,126182,125982,126182
YIL123W,SIM1,9,+,127440,127240,127440
YIL122W,POG1,9,+,130350,130150,130350
YIL121W,QDR2,9,+,132183,131983,132183
YIL120W,QDR1,9,+,135250,135050,135250
YIL119C,RPI1,9,-,138075,138075,138275
YIL118W,RHO3,9,+,139631,139431,139631
YIL117C,PRM5,9,-,141632,141632,141832
YIL116W,HIS5,9,+,142855,142655,142855
YIL115C,NUP159,9,-,148886,148886,149086
YIL114C,POR2,9,-,150016,150016,150216
YIL112W,HOS4,9,+,151548,151348,151548
YIL111W,COX5B,9,+,155175,154975,155175
YIL110W,MNI1,9,+,156011,155811,156011
YIL109C,SEC24,9,-,160249,160249,160449
YIL108W,YIL108W,9,+,160762,160562,160762
YIL107C,PFK26,9,-,165936,165936,166136
YIL106W,MOB1,9,+,166396,166196,166396
YIL105C,SLM1,9,-,169776,169776,169976
YIL104C,SHQ1,9,-,171532,171532,171732
YIL103W,DPH1,9,+,171698,171498,171698
YIL101C,XBP1,9,-,177425,177425,177625
YIL099W,SGA1,9,+,177940,177740,177940
YIL097W,FYV10,9,+,180398,180198,180398
YIL096C,YIL096C,9,-,183180,183180,183380
YIL095W,PRK1,9,+,183765,183565,183765
YIL094C,LYS12,9,-,187702,187702,187902
YIL093C,RSM25,9,-,188850,188850,189050
YIL092W,YIL092W,9,+,188985,188785,188985
YIL091C,YIL091C,9,-,193228,193228,193428
YIL090W,ICE2,9,+,193415,193215,193415
YIL089W,YIL089W,9,+,195562,195362,195562
YIL088C,AVT7,9,-,199473,199473,199673
YIL085C,KTR7,9,-,202110,202110,202310
YIL084C,SDS3,9,-,203298,203298,203498
YIL083C,YIL083C,9,-,204739,204739,204939
YIL079C,AIR1,9,-,212032,212032,212232
YIL078W,THS1,9,+,212453,212253,212453
YIL077C,YIL077C,9,-,215973,215973,216173
YIL076W,SEC28,9,+,216614,216414,216614
YIL075C,RPN2,9,-,220759,220759,220959
YIL074C,SER33,9,-,222621,222621,222821
YIL071C,PCI8,9,-,229977,229977,230177
YIL070C,MAM33,9,-,231131,231131,231331
YIL069C,RPS24B,9,-,232434,232434,232634
YIL068C,SEC6,9,-,235492,235492,235692
YIL067C,YIL067C,9,-,237816,237816,238016
YIL064W,YIL064W,9,+,241991,241791,241991
YIL063C,YRB2,9,-,243786,243786,243986
YIL061C,SNP1,9,-,245575,245575,245775
YIL056W,VHR1,9,+,249672,249472,249672
YIL055C,YIL055C,9,-,254119,254119,254319
YIL053W,RHR2,9,+,255085,254885,255085
YIL052C,RPL34B,9,-,257098,257098,257298
YIL050W,PCL7,9,+,258837,258637,258837
YIL049W,DFG10,9,+,260156,259956,260156
YIL048W,NEO1,9,+,261171,260971,261171
YIL047C,SYG1,9,-,267840,267840,268040
YIL046W,MET30,9,+,268605,268405,268605
YIL045W,PIG2,9,+,271053,270853,271053
YIL044C,AGE2,9,-,273871,273871,274071
YIL043C,CBR1,9,-,274937,274937,275137
YIL042C,PKP1,9,-,276329,276329,276529
YIL041W,GVP36,9,+,276502,276302,276502
YIL039W,TED1,9,+,278365,278165,278365
YIL038C,NOT3,9,-,282889,282889,283089
YIL037C,PRM2,9,-,285160,285160,285360
YIL036W,CST6,9,+,285506,285306,285506
YIL035C,CKA1,9,-,289017,289017,289217
YIL034C,CAP2,9,-,290141,290141,290341
YIL033C,BCY1,9,-,291776,291776,291976
YIL031W,ULP2,9,+,292462,292262,292462
YIL030C,SSM4,9,-,300065,300065,300265
YIL026C,IRR1,9,-,307963,307963,308163
YIL023C,YKE4,9,-,310424,310424,310624
YIL022W,TIM44,9,+,311090,310890,311090
YIL021W,RPB3,9,+,312806,312606,312806
YIL020C,HIS6,9,-,314839,314839,315039
YIL019W,FAF1,9,+,315071,314871,315071
YIL018W,RPL2B,9,+,316724,316524,316724
YIL017C,VID28,9,-,321033,321033,321233
YIL015W,BAR1,9,+,322308,322108,322308
YIL014W,MNT3,9,+,325953,325753,325953
YIL013C,PDR11,9,-,332533,332533,332733
YIL011W,TIR3,9,+,333692,333492,333692
YIL010W,DOT5,9,+,334842,334642,334842
YIL009C-A,EST3,9,-,336221,336221,336421
YIL009W,FAA3,9,+,339327,339127,339327
YIL007C,NAS2,9,-,343679,343679,343879
YIL006W,YIA6,9,+,344037,343837,344037
YIL005W,EPS1,9,+,345556,345356,345556
YIL004C,BET1,9,-,348565,348565,348765
YIL003W,CFD1,9,+,349080,348880,349080
YIL002C,INP51,9,-,353676,353676,353876
YIL001W,YIL001W,9,+,353878,353678,353878
YIR001C,SGN1,9,-,356957,356957,357157
YIR002C,MPH1,9,-,360484,360484,360684
YIR003W,AIM21,9,+,360834,360634,360834
YIR004W,DJP1,9,+,363204,363004,363204
YIR006C,PAN1,9,-,369939,369939,370139
YIR008C,PRI1,9,-,374362,374362,374562
YIR010W,DSN1,9,+,375352,375152,375352
YIR011C,STS1,9,-,378265,378265,378465
YIR012W,SQT1,9,+,378458,378258,378458
YIR017C,MET28,9,-,384110,384110,384310
YIR018W,YAP5,9,+,384597,384397,384597
YIR021W,MRS1,9,+,397265,397065,397265
YIR022W,SEC11,9,+,398694,398494,398694
YIR023W,DAL81,9,+,399748,399548,399748
YIR024C,YIR024C,9,-,403496,403496,403696
YIR025W,MND2,9,+,403685,403485,403685
YIR026C,YVH1,9,-,405993,405993,406193
YIR027C,DAL1,9,-,407949,407949,408149
YIR030C,DCG1,9,-,412807,412807,413007
YIR031C,DAL7,9,-,414818,414818,415018
YIR032C,DAL3,9,-,415679,415679,415879
YIR033W,MGA2,9,+,416086,415886,416086
YIR034C,LYS1,9,-,420768,420768,420968
YIR035C,YIR035C,9,-,421807,421807,422007
YIR036C,IRC24,9,-,422888,422888,423088
YIR038C,GTT1,9,-,424540,424540,424740
YIR042C,YIR042C,9,-,436050,436050,436250
YJL218W,YJL218W,10,+,21956,21756,21956
YJL217W,YJL217W,10,+,23126,22926,23126
YJL216C,YJL216C,10,-,26237,26237,26437
YJL213W,YJL213W,10,+,31822,31622,31822
YJL212C,OPT1,10,-,36277,36277,36477
YJL210W,PEX2,10,+,36770,36570,36770
YJL209W,CBP1,10,+,37903,37703,37903
YJL208C,NUC1,10,-,41235,41235,41435
YJL207C,LAA1,10,-,47444,47444,47644
YJL206C,YJL206C,10,-,49940,49940,50140
YJL204C,RCY1,10,-,53166,53166,53366
YJL203W,PRP21,10,+,53307,53107,53307
YJL201W,ECM25,10,+,54376,54176,54376
YJL200C,ACO2,10,-,58944,58944,59144
YJL198W,PHO90,10,+,60821,60621,60821
YJL197W,UBP12,10,+,63762,63562,63762
YJL196C,ELO1,10,-,68804,68804,69004
YJL194W,CDC6,10,+,69276,69076,69276
YJL193W,YJL193W,10,+,71367,71167,71367
YJL192C,SOP4,10,-,73437,73437,73637
YJL191W,RPS14B,10,+,73765,73565,73765
YJL189W,RPL39,10,+,75889,75689,75889
YJL187C,SWE1,10,-,79353,79353,79553
YJL186W,MNN5,10,+,80124,79924,80124
YJL183W,MNN11,10,+,84001,83801,84001
YJL181W,YJL181W,10,+,85636,85436,85636
YJL180C,ATP12,10,-,88563,88563,88763
YJL178C,ATG27,10,-,90133,90133,90333
YJL177W,RPL17B,10,+,90763,90563,90763
YJL176C,SWI3,10,-,94591,94591,94791
YJL174W,KRE9,10,+,94975,94775,94975
YJL172W,CPS1,10,+,97692,97492,97692
YJL171C,YJL171C,10,-,100926,100926,101126
YJL170C,ASG7,10,-,101881,101881,102081
YJL168C,SET2,10,-,104515,104515,104715
YJL167W,ERG20,10,+,104952,104752,104952
YJL165C,HAL5,10,-,109620,109620,109820
YJL164C,TPK1,10,-,111373,111373,111573
YJL162C,JJJ2,10,-,115681,115681,115881
YJL161W,FMP33,10,+,117252,117052,117252
YJL159W,HSP150,10,+,120391,120191,120391
YJL158C,CIS3,10,-,122986,122986,123186
YJL157C,FAR1,10,-,126370,126370,126570
YJL156C,SSY5,10,-,129005,129005,129205
YJL155C,FBP26,10,-,130768,130768,130968
YJL154C,VPS35,10,-,133963,133963,134163
YJL149W,DAS1,10,+,137331,137131,137331
YJL148W,RPA34,10,+,140362,140162,140362
YJL147C,YJL147C,10,-,142631,142631,142831
YJL146W,IDS2,10,+,143207,143007,143207
YJL145W,SFH5,10,+,145063,144863,145063
YJL141C,YAK1,10,-,150484,150484,150684
YJL140W,RPB4,10,+,150864,150664,150864
YJL139C,YUR1,10,-,153122,153122,153322
YJL137C,GLG2,10,-,156232,156232,156432
YJL136C,RPS21B,10,-,157293,157293,157493
YJL134W,LCB3,10,+,158154,157954,158154
YJL133W,MRS3,10,+,160455,160255,160455
YJL131C,AIM23,10,-,165391,165391,165591
YJL130C,URA2,10,-,173022,173022,173222
YJL129C,TRK1,10,-,177594,177594,177794
YJL128C,PBS2,10,-,180321,180321,180521
YJL127C,SPT10,10,-,184286,184286,184486
YJL126W,NIT2,10,+,184492,184292,184492
YJL125C,GCD14,10,-,186729,186729,186929
YJL124C,LSM1,10,-,187809,187809,188009
YJL123C,MTC1,10,-,189447,189447,189647
YJL122W,ALB1,10,+,189712,189512,189712
YJL121C,RPE1,10,-,191101,191101,191301
YJL118W,YJL118W,10,+,191683,191483,191683
YJL117W,PHO86,10,+,192480,192280,192480
YJL116C,NCA3,10,-,195085,195085,195285
YJL115W,ASF1,10,+,196209,196009,196209
YJL112W,MDV1,10,+,205253,205053,205253
YJL111W,CCT7,10,+,207822,207622,207822
YJL110C,GZF3,10,-,211662,211662,211862
YJL109C,UTP10,10,-,217337,217337,217537
YJL105W,SET4,10,+,223729,223529,223729
YJL103C,GSM1,10,-,231047,231047,231247
YJL102W,MEF2,10,+,231246,231046,231246
YJL101C,GSH1,10,-,236495,236495,236695
YJL100W,LSB6,10,+,236813,236613,236813
YJL099W,CHS6,10,+,239322,239122,239322
YJL098W,SAP185,10,+,241951,241751,241951
YJL097W,PHS1,10,+,245543,245343,245543
YJL095W,BCK1,10,+,247144,246944,247144
YJL094C,KHA1,10,-,254482,254482,254682
YJL093C,TOK1,10,-,256756,256756,256956
YJL092W,SRS2,10,+,257237,257037,257237
YJL091C,GWT1,10,-,262547,262547,262747
YJL090C,DPB11,10,-,265101,265101,265301
YJL089W,SIP4,10,+,265765,265565,265765
YJL088W,ARG3,10,+,268772,268572,268772
YJL087C,TRL1,10,-,272605,272605,272805
YJL085W,EXO70,10,+,272742,272542,272742
YJL084C,ALY2,10,-,278110,278110,278310
YJL082W,IML2,10,+,281062,280862,281062
YJL081C,ARP4,10,-,285292,285292,285492
YJL080C,SCP160,10,-,289411,289411,289611
YJL079C,PRY1,10,-,290933,290933,291133
YJL078C,PRY3,10,-,294049,294049,294249
YJL076W,NET1,10,+,295203,295003,295203
YJL074C,SMC3,10,-,302867,302867,303067
YJL073W,JEM1,10,+,303249,303049,303249
YJL072C,PSF2,10,-,305894,305894,306094
YJL071W,ARG2,10,+,306042,305842,306042
YJL070C,YJL070C,10,-,310644,310644,310844
YJL069C,UTP18,10,-,312742,312742,312942
YJL068C,YJL068C,10,-,313927,313927,314127
YJL066C,MPM1,10,-,314905,314905,315105
YJL065C,DLS1,10,-,315586,315586,315786
YJL063C,MRPL8,10,-,316509,316509,316709
YJL062W,LAS21,10,+,317254,317054,317254
YJL061W,NUP82,10,+,319971,319771,319971
YJL060W,BNA3,10,+,323355,323155,323355
YJL059W,YHC3,10,+,324932,324732,324932
YJL058C,BIT61,10,-,327927,327927,328127
YJL056C,ZAP1,10,-,333165,333165,333365
YJL055W,YJL055W,10,+,333338,333138,333338
YJL054W,TIM54,10,+,334252,334052,334252
YJL053W,PEP8,10,+,335850,335650,335850
YJL052W,TDH1,10,+,338192,337992,338192
YJL051W,IRC8,10,+,339707,339507,339707
YJL050W,MTR4,10,+,342469,342269,342469
YJL049W,YJL049W,10,+,345941,345741,345941
YJL048C,UBX6,10,-,348875,348875,349075
YJL047C,RTT101,10,-,352223,352223,352423
YJL046W,AIM22,10,+,352354,352154,352354
YJL044C,GYP6,10,-,359708,359708,359908
YJL042W,MHP1,10,+,361176,360976,361176
YJL041W,NSP1,10,+,365721,365521,365721
YJL039C,NUP192,10,-,373951,373951,374151
YJL038C,LOH1,10,-,376088,376088,376288
YJL036W,SNX4,10,+,378701,378501,378701
YJL035C,TAD2,10,-,381049,381049,381249
YJL034W,KAR2,10,+,381284,381084,381284
YJL033W,HCA4,10,+,383806,383606,383806
YJL031C,BET4,10,-,387494,387494,387694
YJL030W,MAD2,10,+,387629,387429,387629
YJL029C,VPS53,10,-,390849,390849,391049
YJL026W,RNR2,10,+,392349,392149,392349
YJL025W,RRN7,10,+,393884,393684,393884
YJL024C,APS3,10,-,396629,396629,396829
YJL023C,PET130,10,-,398385,398385,398585
YJL020C,BBC1,10,-,402484,402484,402684
YJL019W,MPS3,10,+,402792,402592,402792
YJL016W,YJL016W,10,+,405309,405109,405309
YJL014W,CCT3,10,+,407490,407290,407490
YJL013C,MAD3,10,-,411026,411026,411226
YJL012C,VTC4,10,-,413424,413424,413624
YJL010C,NOP9,10,-,419607,419607,419807
YJL008C,CCT8,10,-,421683,421683,421883
YJL006C,CTK2,10,-,424141,424141,424341
YJL005W,CYR1,10,+,425011,424811,425011
YJL004C,SYS1,10,-,432222,432222,432422
YJL002C,OST1,10,-,434701,434701,434901
YJL001W,PRE3,10,+,435097,434897,435097
YJR001W,AVT1,10,+,436740,436540,436740
YJR002W,MPP10,10,+,438843,438643,438843
YJR003C,YJR003C,10,-,442541,442541,442741
YJR004C,SAG1,10,-,445661,445661,445861
YJR005W,APL1,10,+,445859,445659,445859
