orf_name,TSS,PAS,manually_curated_TSS
YIL008W,342487,342956,FALSE
YIL007C,343679,342896,FALSE
YIL006W,344037,,FALSE
YIL005W,345556,347835,FALSE
YIL004C,348565,347773,FALSE
YIL003W,349080,350085,FALSE
YIL002W-A,350282,350597,FALSE
YIL002C,353676,350547,FALSE
YIL001W,353878,355545,FALSE
YIR001C,356957,355811,FALSE
YIR002C,360484,357295,FALSE
YIR003W,360834,362991,FALSE
YIR004W,363204,364632,FALSE
YIR005W,364841,365412,FALSE
YIR006C,369939,365376,FALSE
YIR008C,374362,373005,FALSE
YIR009W,374459,,FALSE
YIR010W,375352,377265,FALSE
YIR011C,378265,377174,FALSE
YIR012W,378458,379843,FALSE
YIR014W,381067,,FALSE
YIR017C,384110,383340,FALSE
YIR018W,384597,385398,FALSE
YIR021W,397265,398438,FALSE
YIR022W,398694,399333,FALSE
YIR023W,399748,402796,FALSE
YIR024C,403496,402772,FALSE
YIR025W,403685,404912,FALSE
YIR026C,405993,404777,FALSE
YIR027C,407949,,FALSE
YIR030C,412807,411979,FALSE
YIR031C,414818,412959,FALSE
YIR032C,415679,414952,FALSE
YIR033W,416086,419521,FALSE
YIR034C,420768,419542,FALSE
YIR035C,421807,420957,FALSE
YIR036C,422888,422015,FALSE
YIR037W,423064,423707,FALSE
YIR038C,424540,423684,FALSE
YIR041W,433879,,FALSE
YIR042C,436050,435189,FALSE
YJL225C,6545,390,FALSE
YJL222W,11483,16495,FALSE
YJL221C,18824,,FALSE
YJL219W,19279,,FALSE
YJL218W,21956,22715,FALSE
YJL217W,23126,23824,FALSE
YJL216C,26237,24104,FALSE
YJL213W,31822,33477,FALSE
YJL212C,36277,33727,FALSE
YJL210W,36770,37797,FALSE
YJL209W,37903,40062,FALSE
YJL208C,41235,40011,FALSE
YJL207C,47444,41216,FALSE
YJL206C,49940,47589,FALSE
YJL205C,50462,49992,FALSE
YJL204C,53166,50557,FALSE
YJL203W,53307,54418,FALSE
YJL201W,54376,56423,FALSE
YJL200C,58944,56297,FALSE
YJL198W,60821,63601,FALSE
YJL197W,63762,67636,FALSE
YJL196C,68804,67714,FALSE
YJL194W,69276,70995,FALSE
YJL193W,71367,72698,FALSE
YJL192C,73437,72602,FALSE
YJL191W,73765,74715,FALSE
YJL190C,75317,74760,FALSE
YJL189W,75889,76610,FALSE
YJL187C,79353,76619,FALSE
YJL186W,80124,82034,FALSE
YJL184W,83405,83879,FALSE
YJL183W,84001,85423,FALSE
YJL181W,85636,87577,FALSE
YJL180C,88563,87459,FALSE
YJL179W,88736,89247,FALSE
YJL178C,90133,89157,FALSE
YJL177W,90763,91773,FALSE
YJL176C,94591,91824,FALSE
YJL174W,94975,96163,FALSE
YJL173C,96558,96082,FALSE
YJL172W,97692,99600,FALSE
YJL171C,100926,99498,FALSE
YJL170C,101881,101117,FALSE
YJL168C,104515,102025,FALSE
YJL167W,104952,106159,FALSE
YJL166W,106326,106881,FALSE
YJL165C,109620,106856,FALSE
YJL164C,111373,109848,FALSE
YJL162C,115681,113708,FALSE
YJL161W,117252,117937,FALSE
YJL160C,119128,117839,FALSE
YJL159W,120391,121988,FALSE
YJL158C,122986,122191,FALSE
YJL157C,126370,123675,FALSE
YJL156C,129005,126687,FALSE
YJL155C,130768,129124,FALSE
YJL154C,133963,131042,FALSE
YJL151C,136803,136303,FALSE
YJL149W,137331,139425,FALSE
YJL148W,140362,141339,FALSE
YJL147C,142631,,FALSE
YJL146W,143207,144935,FALSE
YJL145W,145063,146154,FALSE
YJL144W,146323,146898,FALSE
YJL143W,147068,147775,FALSE
YJL141C,150484,147810,FALSE
YJL140W,150864,151673,FALSE
YJL139C,153122,151601,FALSE
YJL138C,154739,153297,FALSE
YJL137C,156232,154859,FALSE
YJL136C,157293,156408,FALSE
YJL134W,158154,159504,FALSE
YJL133C-A,159873,159452,FALSE
YJL133W,160455,161700,FALSE
YJL131C,165391,164173,FALSE
YJL130C,173022,165620,FALSE
YJL129C,177594,173532,FALSE
YJL128C,180321,177953,FALSE
YJL127C-B,181806,181287,FALSE
YJL127C,184286,,FALSE
YJL126W,184492,185555,FALSE
YJL125C,186729,185430,FALSE
YJL124C,187809,186904,FALSE
YJL123C,189447,187886,FALSE
YJL122W,189712,190397,FALSE
YJL121C,191101,190302,FALSE
YJL118W,191683,192400,FALSE
YJL117W,192480,193627,FALSE
YJL116C,195085,193543,FALSE
YJL115W,196209,197205,FALSE
YJL112W,205253,207581,FALSE
YJL111W,207822,209692,FALSE
YJL110C,211662,209907,FALSE
YJL109C,217337,211937,FALSE
YJL107C,220132,,FALSE
YJL105W,223729,,FALSE
YJL104W,227301,227942,FALSE
YJL103C,231047,228819,FALSE
YJL102W,231246,234007,FALSE
YJL101C,236495,234173,FALSE
YJL100W,236813,239163,FALSE
YJL099W,239322,241737,FALSE
YJL098W,241951,245326,FALSE
YJL097W,245543,246313,FALSE
YJL096W,246445,247042,FALSE
YJL095W,247144,251766,FALSE
YJL094C,254482,251666,FALSE
YJL093C,256756,254618,FALSE
YJL092W,257237,261073,FALSE
YJL091C,262547,260912,FALSE
YJL090C,265101,262675,FALSE
YJL089W,265765,268710,FALSE
YJL088W,268772,269916,FALSE
YJL087C,272605,269775,FALSE
YJL085W,272742,274812,FALSE
YJL084C,278110,274726,FALSE
YJL082W,281062,283593,FALSE
YJL081C,285292,283649,FALSE
YJL080C,289411,285444,FALSE
YJL079C,290933,289686,FALSE
YJL078C,294049,291025,FALSE
YJL076W,295203,298905,FALSE
YJL074C,302867,299066,FALSE
YJL073W,303249,305217,FALSE
YJL072C,305894,305074,FALSE
YJL071W,306042,307957,FALSE
YJL070C,310644,307892,FALSE
YJL069C,312742,310828,FALSE
YJL068C,313927,312908,FALSE
YJL066C,314905,313895,FALSE
YJL065C,315586,314934,FALSE
YJL063C,316509,315675,FALSE
YJL062W-A,316695,317172,FALSE
YJL062W,317254,319864,FALSE
YJL061W,319971,322298,FALSE
YJL060W,323355,324797,FALSE
YJL059W,324932,326275,FALSE
YJL058C,327927,326174,FALSE
YJL057C,330230,328052,FALSE
YJL056C,333165,330253,FALSE
YJL055W,333338,334158,FALSE
YJL054W,334252,335781,FALSE
YJL053W,335850,337222,FALSE
YJL052W,338192,339414,FALSE
YJL051W,339707,342340,FALSE
YJL050W,342469,345797,FALSE
YJL049W,345941,347397,FALSE
YJL048C,348875,347299,FALSE
YJL047C-A,349362,348689,FALSE
YJL047C,352223,349297,FALSE
YJL046W,352354,353859,FALSE
YJL044C,359708,358034,FALSE
YJL043W,359992,,FALSE
YJL042W,361176,365595,FALSE
YJL041W,365721,368497,FALSE
YJL039C,373951,368406,FALSE
YJL038C,376088,374967,FALSE
YJL036W,378701,380297,FALSE
YJL035C,381049,380150,FALSE
YJL034W,381284,383566,FALSE
YJL033W,383806,386225,FALSE
YJL031C,387494,386259,FALSE
YJL030W,387629,388381,FALSE
YJL029C,390849,388280,FALSE
YJL026W,392349,393739,FALSE
YJL025W,393884,395668,FALSE
YJL024C,396629,395693,FALSE
YJL023C,398385,397255,FALSE
YJL020C,402484,398783,FALSE
YJL019W,402792,,FALSE
YJL016W,405309,407409,FALSE
YJL014W,407490,409277,FALSE
YJL013C,411026,409366,FALSE
YJL012C,413424,411157,FALSE
YJL011C,414804,414131,FALSE
YJL010C,419607,417477,FALSE
YJL008C,421683,419796,FALSE
YJL006C,424141,423075,FALSE
YJL005W,425011,431372,FALSE
YJL004C,432222,431301,FALSE
YJL003W,432591,433186,FALSE
YJL002C,434701,433120,FALSE
YJL001W,435097,436034,FALSE
YJR001W,436740,438734,FALSE
YJR002W,438843,440690,FALSE
YJR003C,442541,440900,FALSE
YJR004C,445661,442759,FALSE
YJR005W,445859,448307,FALSE
YJR005C-A,448923,,FALSE
YJR006W,449187,450762,FALSE
YJR007W,450916,452094,FALSE
YJR008W,452310,453653,FALSE
YJR009C,454722,453538,FALSE
YJR010W,456029,458121,FALSE
YJR010C-A,458399,457828,FALSE
YJR011C,459464,458548,FALSE
YJR012C,460206,459658,FALSE
YJR013W,460335,461653,FALSE
YJR014W,461775,462518,FALSE
YJR015W,462708,464380,FALSE
YJR016C,466216,464281,FALSE
YJR017C,467048,466279,FALSE
YJR021C,469598,468450,FALSE
YJR022W,469749,470232,FALSE
YJR024C,470968,470146,FALSE
YJR025C,471699,470979,FALSE
YJR030C,486245,483804,FALSE
YJR031C,490881,486438,FALSE
YJR032W,491062,492376,FALSE
YJR033C,496472,492318,FALSE
YJR034W,496612,497063,FALSE
YJR035W,497315,500754,FALSE
YJR036C,503555,500593,FALSE
YJR039W,503937,507340,FALSE
YJR040W,507684,510144,FALSE
YJR041C,513804,510064,FALSE
YJR042W,514025,516367,FALSE
YJR043C,517547,516328,FALSE
YJR044C,519270,518579,FALSE
YJR045C,521734,519412,FALSE
YJR046W,522024,523897,FALSE
YJR047C,525424,524795,FALSE
YJR048W,526282,526831,FALSE
YJR049C,528487,526766,FALSE
YJR050W,528679,529665,FALSE
YJR051W,529841,531442,FALSE
YJR052W,532042,533807,FALSE
YJR053W,533960,,FALSE
YJR054W,535921,537887,FALSE
YJR055W,538755,,FALSE
YJR056C,542692,541661,FALSE
YJR057W,544045,544774,FALSE
YJR058C,545249,544679,FALSE
YJR059W,545691,548442,FALSE
YJR060W,548630,550016,FALSE
YJR062C,554859,553129,FALSE
YJR063W,555160,555701,FALSE
YJR064W,555871,557636,FALSE
YJR065C,559177,557654,FALSE
YJR066W,559381,566918,FALSE
YJR067C,567443,566903,FALSE
YJR068W,567588,568770,FALSE
YJR069C,569425,568646,FALSE
YJR070C,570643,569484,FALSE
YJR072C,572148,570890,FALSE
YJR073C,572952,572225,FALSE
YJR074W,573170,573843,FALSE
YJR075W,573925,575201,FALSE
YJR076C,576630,575199,FALSE
YJR077C,578209,577101,FALSE
YJR078W,578870,580431,FALSE
YJR080C,581632,580282,FALSE
YJR082C,582355,581702,FALSE
YJR083C,583549,582515,FALSE
YJR084W,583703,585139,FALSE
YJR085C,585443,585018,FALSE
YJR086W,586032,586439,FALSE
YJR088C,587416,586359,FALSE
YJR089W,587637,590684,FALSE
YJR090C,594612,590767,FALSE
YJR091C,598356,594775,FALSE
YJR092W,598677,603194,FALSE
YJR093C,604281,603107,FALSE
YJR094C,605640,,FALSE
YJR094W-A,608240,608981,FALSE
YJR096W,611111,612138,FALSE
YJR097W,612343,613083,FALSE
YJR098C,615243,613004,FALSE
YJR099W,615458,616346,FALSE
YJR100C,617401,616269,FALSE
YJR101W,618186,619182,FALSE
YJR102C,619823,619023,FALSE
YJR103W,620600,622534,FALSE
YJR104C,623046,622468,FALSE
YJR105W,623527,624637,FALSE
YJR106W,624689,627154,FALSE
YJR108W,628863,,FALSE
YJR109C,632960,629479,FALSE
YJR110W,633480,635831,FALSE
YJR111C,636821,635737,FALSE
YJR112W,637002,637678,FALSE
YJR112W-A,637744,638252,FALSE
YJR113C,639018,638174,FALSE
YJR115W,639762,640735,FALSE
YJR116W,640632,641806,FALSE
YJR117W,641968,643473,FALSE
YJR118C,644135,643384,FALSE
YJR119C,646580,644256,FALSE
YJR121W,647405,649393,FALSE
YJR122W,649700,651294,FALSE
YJR123W,651856,652689,FALSE
YJR124C,654268,652688,FALSE
YJR125C,656014,654621,FALSE
YJR126C,658667,656168,FALSE
YJR127C,663445,658833,FALSE
YJR129C,665056,663671,FALSE
YJR130C,667204,665103,FALSE
YJR131W,667619,669505,FALSE
YJR132W,669452,672823,FALSE
YJR133W,672869,673721,FALSE
YJR134C,675884,673613,FALSE
YJR135C,676813,675838,FALSE
YJR135W-A,676949,677323,FALSE
YJR136C,678715,677337,FALSE
YJR137C,683299,678801,FALSE
YJR138W,684531,689457,FALSE
YJR139C,690579,689370,FALSE
YJR140C,695740,690525,FALSE
YJR141W,695864,697012,FALSE
YJR142W,697111,698265,FALSE
YJR143C,700664,698188,FALSE
YJR144W,700844,701748,FALSE
YJR145C,703092,701949,FALSE
YJR147W,704151,705622,FALSE
YJR148W,705711,706928,FALSE
YJR154W,725568,,FALSE
YJR161C,743997,,FALSE
YKL221W,5512,7676,FALSE
YKL222C,5764,3208,FALSE
YKL219W,14535,15788,FALSE
YKL218C,18483,17159,FALSE
YKL216W,25174,26477,FALSE
YKL215C,30761,26660,FALSE
YKL214C,31750,31024,FALSE
YKL213C,34146,31886,FALSE
YKL212W,34370,36678,FALSE
YKL211C,38171,36503,FALSE
YKL210W,39115,42330,FALSE
YKL209C,46323,42249,FALSE
YKL208W,47149,48045,FALSE
YKL207W,48161,49008,FALSE
YKL206C,49832,48941,FALSE
YKL205W,49998,53473,FALSE
YKL204W,53670,55758,FALSE
YKL203C,63540,55856,FALSE
YKL201C,66285,63714,FALSE
YKL197C,73902,70446,FALSE
YKL196C,75586,74790,FALSE
YKL195W,75782,77166,FALSE
YKL194C,78688,77096,FALSE
YKL193C,79929,78761,FALSE
YKL192C,80585,80026,FALSE
YKL191W,81013,82731,FALSE
YKL190W,82914,83723,FALSE
YKL189W,84610,86043,FALSE
YKL188C,88578,86021,FALSE
YKL187C,91193,89134,FALSE
YKL186C,93353,92649,FALSE
YKL185W,94156,96383,FALSE
YKL184W,96610,98173,FALSE
YKL183W,98583,99781,FALSE
YKL182W,100352,106917,FALSE
YKL181W,107145,108727,FALSE
YKL180W,109253,110243,FALSE
YKL179C,112523,110241,FALSE
YKL178C,114071,112943,FALSE
YKL176C,118333,115413,FALSE
YKL175W,118779,120393,FALSE
YKL174C,122327,120303,FALSE
YKL173W,122444,125651,FALSE
YKL172W,125741,127146,FALSE
YKL171W,127403,130473,FALSE
YKL170W,130566,131191,FALSE
YKL168C,133495,131108,FALSE
YKL167C,134133,133517,FALSE
YKL166C,135864,134294,FALSE
YKL165C,140725,137780,FALSE
YKL164C,142902,141541,FALSE
YKL162C,148927,147494,FALSE
YKL161C,150970,149133,FALSE
YKL160W,153266,153779,FALSE
YKL159C,154466,153721,FALSE
YKL157W,154964,158393,FALSE
YKL156W,158611,159424,FALSE
YKL155C,161350,159416,FALSE
YKL154W,161526,162405,FALSE
YKL152C,164413,163507,FALSE
YKL151C,166001,164817,FALSE
YKL150W,166481,167577,FALSE
YKL149C,168874,167488,FALSE
YKL148C,171286,169016,FALSE
YKL146W,171767,173947,FALSE
YKL145W,174195,175772,FALSE
YKL144C,176550,175721,FALSE
YKL143W,176732,178258,FALSE
YKL142W,178471,179319,FALSE
YKL141W,179631,180370,FALSE
YKL140W,180534,182624,FALSE
YKL139W,182780,184600,FALSE
YKL138C-A,185039,184505,FALSE
YKL138C,185796,185217,FALSE
YKL137W,185909,186495,FALSE
YKL135C,188768,186391,FALSE
YKL134C,191493,188952,FALSE
YKL133C,193097,191515,FALSE
YKL132C,194988,193328,FALSE
YKL130C,196077,195153,FALSE
YKL129C,200233,196242,FALSE
YKL128C,201446,200428,FALSE
YKL127W,203131,205041,FALSE
YKL126W,205153,207466,FALSE
YKL125W,207768,209933,FALSE
YKL124W,210136,212157,FALSE
YKL122C,212667,212049,FALSE
YKL121W,213571,216464,FALSE
YKL120W,216898,218143,FALSE
YKL119C,218904,218073,FALSE
YKL117W,219937,220767,FALSE
YKL116C,222726,220843,FALSE
YKL114C,224133,222915,FALSE
YKL113C,225545,224263,FALSE
YKL112W,226047,228550,FALSE
YKL110C,229577,228441,FALSE
YKL109W,231600,233899,FALSE
YKL108W,234055,235571,FALSE
YKL106C-A,236906,,FALSE
YKL106W,237063,238656,FALSE
YKL105C,242426,238597,FALSE
YKL104C,245219,242616,FALSE
YKL103C,247405,245605,FALSE
YKL101W,248309,253168,FALSE
YKL100C,255111,253100,FALSE
YKL099C,256185,255278,FALSE
YKL098W,256388,257571,FALSE
YKL096W-A,258865,259345,FALSE
YKL096W,260734,261591,FALSE
YKL095W,261739,,FALSE
YKL094W,262975,264023,FALSE
YKL092C,269179,265659,FALSE
YKL091C,270325,269267,FALSE
YKL090W,271486,273033,FALSE
YKL089W,273013,274781,FALSE
YKL088W,274898,276852,FALSE
YKL087C,277606,276731,FALSE
YKL086W,277899,278399,FALSE
YKL085W,278676,280137,FALSE
YKL084W,280111,280713,FALSE
YKL082C,282038,280556,FALSE
YKL081W,282510,284338,FALSE
YKL080W,284569,285901,FALSE
YKL079W,286191,288293,FALSE
YKL078W,288456,290779,FALSE
YKL077W,291045,292477,FALSE
YKL075C,294037,292341,FALSE
YKL074C,295831,294180,FALSE
YKL073W,296024,298806,FALSE
YKL072W,299025,301658,FALSE
YKL069W,306921,307533,FALSE
YKL068W-A,308805,309420,FALSE
YKL068W,309723,312840,FALSE
YKL067W,314386,315111,FALSE
YKL065W-A,315633,316087,FALSE
YKL065C,316737,315990,FALSE
YKL064W,317208,320480,FALSE
YKL063C,321319,320488,FALSE
YKL062W,322767,325091,FALSE
YKL061W,325395,326044,FALSE
YKL060C,327155,325971,FALSE
YKL059C,329157,327669,FALSE
YKL058W,329802,330390,FALSE
YKL057C,333678,330450,FALSE
YKL056C,334602,333954,FALSE
YKL055C,335829,334769,FALSE
YKL054C,338494,335970,FALSE
YKL053C-A,339159,338711,FALSE
YKL052C,340213,339278,FALSE
YKL051W,340793,342113,FALSE
YKL049C,346447,345627,FALSE
YKL048C,348865,346705,FALSE
YKL047W,349076,350854,FALSE
YKL046C,352486,350683,FALSE
YKL045W,353070,354826,FALSE
YKL043W,356119,357651,FALSE
YKL042W,358030,359431,FALSE
YKL041W,359668,360520,FALSE
YKL040C,361547,360451,FALSE
YKL039W,362097,364089,FALSE
YKL038W,365018,368926,FALSE
YKL035W,369463,371201,FALSE
YKL034W,371381,373861,FALSE
YKL033W-A,374072,374928,FALSE
YKL033W,375093,378521,FALSE
YKL032C,381683,379551,FALSE
YKL029C,384405,382247,FALSE
YKL028W,385371,386916,FALSE
YKL027W,387148,388665,FALSE
YKL026C,389649,388850,FALSE
YKL025C,391956,389823,FALSE
YKL023C-A,393008,,FALSE
YKL024C,393008,392066,FALSE
YKL023W,393332,394350,FALSE
YKL022C,396808,394268,FALSE
YKL021C,398261,396901,FALSE
YKL020C,401776,398409,FALSE
YKL019W,402199,403237,FALSE
YKL018C-A,403563,403160,FALSE
YKL018W,403715,404863,FALSE
YKL017C,406892,404768,FALSE
YKL016C,407703,407011,FALSE
YKL015W,408089,411239,FALSE
YKL014C,416586,411148,FALSE
YKL013C,417681,416986,FALSE
YKL012W,417890,419845,FALSE
YKL011C,420862,419716,FALSE
YKL010C,425622,421008,FALSE
YKL009W,425849,426688,FALSE
YKL008C,428318,426865,FALSE
YKL007W,428916,429889,FALSE
YKL006C-A,430317,429772,FALSE
YKL006W,431530,432453,FALSE
YKL005C,434636,432563,FALSE
YKL004W,434866,436569,FALSE
YKL003C,437128,436642,FALSE
YKL002W,437344,438263,FALSE
YKL001C,439072,438343,FALSE
YKR001C,442407,440109,FALSE
YKR002W,442670,444657,FALSE
YKR003W,444964,446459,FALSE
YKR004C,447726,446376,FALSE
YKR006C,450864,449970,FALSE
YKR007W,451057,451712,FALSE
YKR008W,451812,453846,FALSE
YKR010C,460996,458464,FALSE
YKR011C,462447,461167,FALSE
YKR013W,463562,464692,FALSE
YKR014C,465823,464779,FALSE
YKR016W,469312,471099,FALSE
YKR017C,473099,471132,FALSE
YKR018C,475571,473213,FALSE
YKR019C,477788,475721,FALSE
YKR020W,477964,478692,FALSE
YKR021W,478808,481779,FALSE
YKR022C,482838,481683,FALSE
YKR023W,483014,484713,FALSE
YKR024C,487042,484710,FALSE
YKR025W,487382,488363,FALSE
YKR026C,489379,488208,FALSE
YKR027W,490946,493385,FALSE
YKR028W,493638,497126,FALSE
YKR029C,499514,497209,FALSE
YKR030W,499872,500855,FALSE
YKR031C,506132,500764,FALSE
YKR035W-A,507564,508323,FALSE
YKR036C,510305,508225,FALSE
YKR037C,511448,510388,FALSE
YKR038C,512819,511549,FALSE
YKR039W,514633,516583,FALSE
YKR041W,517834,,FALSE
YKR042W,518961,520500,FALSE
YKR043C,521386,520422,FALSE
YKR044W,521597,523043,FALSE
YKR045C,523639,522939,FALSE
YKR046C,524725,523708,FALSE
YKR048C,526301,524897,FALSE
YKR049C,526891,526405,FALSE
YKR050W,527436,530320,FALSE
YKR051W,530461,531934,FALSE
YKR052C,533177,531818,FALSE
YKR054C,547632,535054,FALSE
YKR055W,547816,549035,FALSE
YKR056W,549205,551073,FALSE
YKR057W,551269,552083,FALSE
YKR059W,554598,555925,FALSE
YKR060W,556129,557095,FALSE
YKR061W,557237,558781,FALSE
YKR062W,559217,560523,FALSE
YKR063C,561950,560291,FALSE
YKR064W,562145,564806,FALSE
YKR065C,565563,564821,FALSE
YKR066C,566844,565663,FALSE
YKR067W,567472,569946,FALSE
YKR068C,570584,569802,FALSE
YKR069W,571092,573070,FALSE
YKR070W,573209,574404,FALSE
YKR071C,575665,574307,FALSE
YKR072C,577912,576037,FALSE
YKR074W,578859,579442,FALSE
YKR075C,580435,579346,FALSE
YKR076W,581630,583077,FALSE
YKR077W,583267,584460,FALSE
YKR078W,584603,586394,FALSE
YKR079C,589159,586289,FALSE
YKR080W,589974,591149,FALSE
YKR081C,592203,591063,FALSE
YKR082W,592419,596015,FALSE
YKR083C,596532,595886,FALSE
YKR084C,598567,596613,FALSE
YKR085C,599332,598645,FALSE
YKR086W,599474,602807,FALSE
YKR087C,603879,602737,FALSE
YKR088C,605073,603979,FALSE
YKR089C,608084,605193,FALSE
YKR090W,608415,610849,FALSE
YKR091W,611133,,FALSE
YKR092C,613556,612060,FALSE
YKR093W,615278,617377,FALSE
YKR094C,618441,617450,FALSE
YKR095W,619273,625261,FALSE
YKR095W-A,625496,625941,FALSE
YKR096W,626215,630132,FALSE
YKR098C,634921,632583,FALSE
YKR099W,635206,638032,FALSE
YKR100C,639957,638361,FALSE
YKR101W,640168,642369,FALSE
YLL067C,5225,406,FALSE
YLL066C,10752,6043,FALSE
YLL063C,16041,14489,FALSE
YLL062C,17692,16515,FALSE
YLL061W,17949,19760,FALSE
YLL058W,23476,25380,FALSE
YLL057C,27008,25565,FALSE
YLL056C,28047,27288,FALSE
YLL055W,29625,31767,FALSE
YLL054C,35254,32313,FALSE
YLL052C,36382,,FALSE
YLL051C,39540,37150,FALSE
YLL050C,40442,39679,FALSE
YLL049W,40640,41297,FALSE
YLL048C,46432,41174,FALSE
YLL045C,48651,47745,FALSE
YLL043W,49864,52112,FALSE
YLL042C,52638,51984,FALSE
YLL041C,54007,52852,FALSE
YLL040C,63755,54144,FALSE
YLL039C,65303,64004,FALSE
YLL038C,66567,,FALSE
YLL036C,68267,66659,FALSE
YLL035W,68418,70709,FALSE
YLL034C,73183,70477,FALSE
YLL033W,73394,74250,FALSE
YLL032C,76851,73951,FALSE
YLL031C,80268,77058,FALSE
YLL029W,81357,83813,FALSE
YLL028W,84645,86725,FALSE
YLL027W,87255,88313,FALSE
YLL026W,88572,91433,FALSE
YLL025W,94211,95333,FALSE
YLL024C,97514,95431,FALSE
YLL023C,98888,97870,FALSE
YLL022C,100192,98985,FALSE
YLL021W,100802,105451,FALSE
YLL018C-A,109029,,FALSE
YLL018C,111613,109745,FALSE
YLL015W,116312,121147,FALSE
YLL014W,121303,121736,FALSE
YLL013C,125026,121904,FALSE
YLL012W,125480,127333,FALSE
YLL011W,127511,129054,FALSE
YLL010C,130795,129070,FALSE
YLL009C,131465,131084,FALSE
YLL008W,131698,134119,FALSE
YLL007C,136374,134123,FALSE
YLL006W,136564,137900,FALSE
YLL004W,141066,142997,FALSE
YLL003W,143152,146100,FALSE
YLL002W,146275,147668,FALSE
YLL001W,147859,150411,FALSE
YLR001C,154007,151332,FALSE
YLR002C,156369,154244,FALSE
YLR003C,157747,156769,FALSE
YLR004C,159815,157867,FALSE
YLR005W,160019,161704,FALSE
YLR006C,164067,161673,FALSE
YLR007W,164384,165447,FALSE
YLR008C,166193,165304,FALSE
YLR009W,166396,167267,FALSE
YLR010C,168035,167115,FALSE
YLR011W,169034,169798,FALSE
YLR014C,175025,171990,FALSE
YLR015W,175189,176915,FALSE
YLR016C,177448,176753,FALSE
YLR017W,177613,178707,FALSE
YLR018C,179695,178606,FALSE
YLR019W,179981,181617,FALSE
YLR020C,183443,181611,FALSE
YLR021W,183590,184209,FALSE
YLR022C,184926,184111,FALSE
YLR023C,187316,185416,FALSE
YLR024C,193466,187639,FALSE
YLR025W,194404,195302,FALSE
YLR026C,196588,195418,FALSE
YLR027C,198114,196781,FALSE
YLR028C,201469,199458,FALSE
YLR029C,202614,201846,FALSE
YLR032W,204941,208558,FALSE
YLR033W,208709,210468,FALSE
YLR034C,212093,210353,FALSE
YLR035C,214496,212283,FALSE
YLR036C,222186,221354,FALSE
YLR037C,223257,222469,FALSE
YLR038C,225238,224605,FALSE
YLR039C,228535,225364,FALSE
YLR040C,229716,228777,FALSE
YLR042C,230533,229861,FALSE
YLR043C,232060,231613,FALSE
YLR044C,234112,232314,FALSE
YLR045C,237806,234781,FALSE
YLR046C,238982,237966,FALSE
YLR047C,241644,,FALSE
YLR048W,242191,243592,FALSE
YLR049C,245364,243740,FALSE
YLR050C,246084,245483,FALSE
YLR051C,246999,246224,FALSE
YLR052W,247196,248098,FALSE
YLR055C,253139,251235,FALSE
YLR056W,253805,255086,FALSE
YLR057W,255242,257942,FALSE
YLR058C,259441,257844,FALSE
YLR059C,260537,259555,FALSE
YLR060W,260951,262873,FALSE
YLR061W,263173,264040,FALSE
YLR063W,264234,265619,FALSE
YLR064W,265401,266362,FALSE
YLR065C,266951,266262,FALSE
YLR066W,267141,267815,FALSE
YLR068W,270972,271573,FALSE
YLR069C,273922,271585,FALSE
YLR070C,275037,274038,FALSE
YLR071C,278660,275239,FALSE
YLR072W,278843,280997,FALSE
YLR073C,281742,280941,FALSE
YLR074C,282491,281884,FALSE
YLR075W,282907,283711,FALSE
YLR077W,283842,285781,FALSE
YLR078C,286613,285645,FALSE
YLR079W,286773,287829,FALSE
YLR080W,287986,289328,FALSE
YLR082C,293629,292046,FALSE
YLR083C,296259,293926,FALSE
YLR084C,300293,296516,FALSE
YLR085C,302019,300547,FALSE
YLR086W,302188,306829,FALSE
YLR087C,315855,306694,FALSE
YLR088W,316076,318138,FALSE
YLR089C,320237,318164,FALSE
YLR090W,320684,322179,FALSE
YLR091W,322274,323485,FALSE
YLR093C,327471,326249,FALSE
YLR094C,329258,327612,FALSE
YLR095C,332129,329620,FALSE
YLR096W,332388,336147,FALSE
YLR097C,337324,336127,FALSE
YLR099C,340951,339634,FALSE
YLR099W-A,341292,341648,FALSE
YLR100W,341787,342940,FALSE
YLR102C,343781,342791,FALSE
YLR103C,346020,343918,FALSE
YLR104W,346546,347042,FALSE
YLR105C,348206,347020,FALSE
YLR106C,363858,348831,FALSE
YLR107W,364117,365505,FALSE
YLR108C,368185,366526,FALSE
YLR109W,368745,369380,FALSE
YLR110C,370142,369582,FALSE
YLR113W,371447,373067,FALSE
YLR114C,377304,374736,FALSE
YLR115W,377966,380713,FALSE
YLR116W,380841,382457,FALSE
YLR117C,384535,382348,FALSE
YLR118C,385444,384623,FALSE
YLR119W,385558,386264,FALSE
YLR120C,388334,386179,FALSE
YLR121C,390407,388602,FALSE
YLR126C,395600,394694,FALSE
YLR127C,398372,395561,FALSE
YLR128W,398483,399663,FALSE
YLR129W,399622,402631,FALSE
YLR130C,404258,402727,FALSE
YLR131C,407047,404440,FALSE
YLR132C,408241,407172,FALSE
YLR133W,408346,,FALSE
YLR134W,410681,412538,FALSE
YLR135W,413179,415667,FALSE
YLR136C,416700,415553,FALSE
YLR137W,416989,418152,FALSE
YLR138W,418284,421457,FALSE
YLR139C,423505,421370,FALSE
YLR141W,423659,,FALSE
YLR142W,425079,426752,FALSE
YLR143W,427319,429702,FALSE
YLR144C,432037,429565,FALSE
YLR145W,432160,432832,FALSE
